ID	PSSM-Id	CD_short_name	CD_description	COG_IdentityPercent	COG.Evalue	COG.Bitscore	COG	COG_category	COG_category_u	COG_color	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_017807048	223979	YjhB	ADP-ribose_pyrophosphatase_YjhB,_NUDIX_family__[Nucleotide_transport_and_metabolism].	34.146	2.82e-12	58.9	COG1051	F	F	DCECFC	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10550488	49.02	3.15e-53	168	Essential	23489.09	10.4796	0.595	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	RNA_pyrophosphohydrolase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.426213	Non-Adhesin	NON-ANTIGEN
WP_017807051	227304	PilA	Tfp_pilus_assembly_protein,_major_pilin_PilA_[Cell_motility,_Extracellular_structures].	34.677	3.01e-31	105	COG4969	NW	N	DCFCAC	Cell_motility	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	15217.75	9.8115	0.214	> 8	< 50 kDa	VFG002425(gb|YP_107407)	59.459	2.81e-10	52.8	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	prepilin-type_N-terminal_cleavage/methylation_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Extracellular	Exposed	PILIN	0.82792	Adhesin	NON-ANTIGEN
WP_017807053	223602	PyrH	Uridylate_kinase_[Nucleotide_transport_and_metabolism].	59.664	9.87e-123	345	COG0528	F	F	DCECFC	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10060353	31.224	3.65e-27	103	Essential	25830.12	5.1551	0.522	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	UMP_kinase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.281983	Non-Adhesin	NON-ANTIGEN
WP_017807054	223311	Frr	Ribosome_recycling_factor_[Translation,_ribosomal_structure_and_biogenesis].	63.243	2.36e-98	279	COG0233	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10680317	35.088	4.1e-27	100	Essential	20879.92	6.063	0.582	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001292602.1	33.696	2.42e-17	78.2	Gallus gallus	Host Homologue	ribosome_recycling_factor_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.216695	Non-Adhesin	NON-ANTIGEN
WP_017807058	223821	RseP	Membrane-associated_protease_RseP,_regulator_of_RpoE_activity__[Posttranslational_modification,_protein_turnover,_chaperones,_Transcription].	37.668	7.26e-89	272	COG0750	OK	O	9CFCAC	Posttranslational_modification,_protein_turnover,_chaperones	TM	2	0	3	0	4	0	DEG10340371	27.331	2.42e-28	115	Essential	48749.92	9.446	0.171	> 8	< 50 kDa	VFG015000(gb|NP_252339)	40.222	9.48e-116	344	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	sigma_E_protease_regulator_RseP_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.480757	Non-Adhesin	NON-ANTIGEN
WP_017807059	227116	BamA	Outer_membrane_protein_assembly_factor_BamA_[Cell_wall/membrane/envelope_biogenesis].	41.719	0	760	COG4775	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	BETA	0	9	8	16	0	1	DEG10460308	25.917	2.44e-62	224	Essential	87706.12	5.8168	0.181	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	outer_membrane_protein_assembly_factor_BamA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	OuterMembrane	Exposed	SP	0.537142	Non-Adhesin	ANTIGEN
WP_017807061	223974	LpxD	UDP-3-O-[3-hydroxymyristoyl]_glucosamine_N-acyltransferase_[Cell_wall/membrane/envelope_biogenesis].	53.982	1.8e-150	424	COG1044	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10460307	31.627	5.99e-29	113	Essential	36154.59	6.2307	0.275	< 8	< 50 kDa	VFG011394(gb|NP_539748)	30.564	4.78e-38	136	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	UDP-3-O-(3-hydroxymyristoyl)glucosamine_N-acyltransferase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.383339	Non-Adhesin	ANTIGEN
WP_017807065	223242	RnhB	Ribonuclease_HII_[Replication,_recombination_and_repair].	60	1.08e-99	284	COG0164	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10290163	64.55	2.2e-76	227	Essential	21735.25	8.4529	0.386	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ribonuclease_HII_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.276964	Non-Adhesin	NON-ANTIGEN
WP_017807070	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10110111	41.538	1.35e-08	53.5	Essential	31398.96	5.8851	0.629	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	bis(5'-nucleosyl)-tetraphosphatase_(symmetrical)_ApaH_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.439997	Non-Adhesin	NON-ANTIGEN
WP_017807071	223109	RsmA	16S_rRNA_A1518_and_A1519_N6-dimethyltransferase_RsmA/KsgA/DIM1_(may_also_have_DNA_glycosylase/AP_lyase_activity)__[Translation,_ribosomal_structure_and_biogenesis].	50	2.76e-134	377	COG0030	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10390013	33.08	4.49e-35	126	Essential	32422.32	7.3038	0.487	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_424746.3	30.357	1.21e-21	93.6	Gallus gallus	Host Homologue	16S_rRNA_(adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase_RsmA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.261306	Non-Adhesin	NON-ANTIGEN
WP_017807072	-	-	-	-	-	-	-	-	-	-	-	SP	0	0	1	0	0	1	DEG10330007	31.982	1.21e-25	105	Essential	35337.5	9.5015	0.266	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	peptidylprolyl_isomerase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Periplasmic	Inside the cell	SP	0.647285	Non-Adhesin	NON-ANTIGEN
WP_017807073	224976	PyrR	Pyrimidine_operon_attenuation_protein/uracil_phosphoribosyltransferase__[Nucleotide_transport_and_metabolism].	54.696	1.16e-86	249	COG2065	F	F	DCECFC	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	20859.06	8.3768	0.477	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_pyr_operon_transcriptional_regulator/uracil_phosphoribosyltransferase_PyrR_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.212952	Non-Adhesin	NON-ANTIGEN
WP_017807074	223376	PurN	Folate-dependent_phosphoribosylglycinamide_formyltransferase_PurN_[Nucleotide_transport_and_metabolism].	52	5.15e-108	305	COG0299	F	F	DCECFC	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10500226	33.514	2.63e-28	104	Essential	23420.99	5.056	0.692	< 8	< 50 kDa	VFG002230(gb|NP_540335)	29.167	2.89e-11	58.5	Probable Virulence Factor	XP_015155581.1	35.938	2.14e-30	119	Gallus gallus	Host Homologue	phosphoribosylglycinamide_formyltransferase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.439357	Non-Adhesin	NON-ANTIGEN
WP_017807077	223916	DnaQ	DNA_polymerase_III,_epsilon_subunit_or_related_3'-5'_exonuclease_[Replication,_recombination_and_repair].	38.211	3.03e-68	208	COG0847	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10200003	42.857	1.86e-42	144	Essential	28901.63	4.6546	0.89	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_polymerase_III_subunit_epsilon_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.396527	Non-Adhesin	NON-ANTIGEN
WP_017807100	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	15638.93	6.4881	0.38	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.677264	Non-Adhesin	NON-ANTIGEN
WP_017807104	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13268.99	7.2743	0.448	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.493269	Non-Adhesin	NON-ANTIGEN
WP_017807105	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	16177.4	9.4915	0.279	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.514344	Non-Adhesin	NON-ANTIGEN
WP_017807108	-	-	-	-	-	-	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	15735.91	6.4749	0.379	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.611903	Non-Adhesin	NON-ANTIGEN
WP_017807109	226096	COG3566	Uncharacterized_protein_[Function_unknown].	31.25	1.31e-86	264	COG3566	S	S	CCCCCC	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	41008.17	5.2719	0.495	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2213_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.579854	Non-Adhesin	ANTIGEN
WP_017807110	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11091.58	5.3232	0.807	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.280355	Non-Adhesin	ANTIGEN
WP_017807139	224514	HicB	Predicted_nuclease_of_the_RNAse_H_fold,_HicB_family_[Defense_mechanisms].	57.377	1.21e-18	71.7	COG1598	V	V	FCFCBC	Defense_mechanisms	GLOB	1	0	0	0	0	0	DEG10550567	41.176	3.51e-29	102	Essential	14984.09	4.5312	0.849	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_toxin-antitoxin_system_HicB_family_antitoxin_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.502171	Non-Adhesin	NON-ANTIGEN
WP_017807140	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8446.83	10.2164	0.629	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.324705	Non-Adhesin	NON-ANTIGEN
WP_017807151	-	-	-	-	-	-	-	-	-	-	-	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	8773.11	10.055	0.158	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.3987	Non-Adhesin	NON-ANTIGEN
WP_017807155	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	6147.98	8.0914	0.239	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.559298	Non-Adhesin	NON-ANTIGEN
WP_017807218	224311	ArsC	Arsenate_reductase_and_related_proteins,_glutaredoxin_family_[Inorganic_ion_transport_and_metabolism].	34.188	6.35e-39	123	COG1393	P	P	CCCCFC	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10290237	41.593	4.78e-29	100	Essential	13119.14	9.4696	0.327	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ArsC_family_reductase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.531062	Non-Adhesin	NON-ANTIGEN
WP_017807219	223697	ArgE	Acetylornithine_deacetylase/Succinyl-diaminopimelate_desuccinylase_or_related_deacylase_[Amino_acid_transport_and_metabolism].	33.75	1.25e-113	334	COG0624	E	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10280397	41.645	1.3e-84	261	Essential	41454.16	4.824	0.584	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001026086.1	25.352	2.14e-09	60.1	Gallus gallus	Host Homologue	succinyl-diaminopimelate_desuccinylase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.460314	Non-Adhesin	NON-ANTIGEN
WP_017807221	225764	PsiE	Phosphate_starvation-inducible_membrane_PsiE_(function_unknown)__[General_function_prediction_only].	63.492	8.96e-37	119	COG3223	R	R	E0E0E0	General_function_prediction_only	TM	3	0	2	0	4	0	DEG10180576	61.6	3.01e-40	130	Essential	15670.83	7.1941	0.604	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	phosphate-starvation-inducible_protein_PsiE_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.362716	Non-Adhesin	NON-ANTIGEN
WP_017807245	225064	ElaA	Predicted_N-acyltransferase,_GNAT_family_[General_function_prediction_only].	41.892	4e-57	172	COG2153	R	R	E0E0E0	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10290072	43.836	1.99e-33	114	Essential	16596.93	5.5168	0.849	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	GNAT_family_N-acetyltransferase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.607912	Non-Adhesin	NON-ANTIGEN
WP_017807246	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	7144.31	10.0446	0.553	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_hypothetical_protein_[Pasteurellaceae]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.239013	Non-Adhesin	NON-ANTIGEN
WP_017807252	225158	MdaB	Putative_NADPH-quinone_reductase_(modulator_of_drug_activity_B)_[General_function_prediction_only].	34	3.91e-36	121	COG2249	R	R	E0E0E0	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10390222	42.105	3.96e-31	110	Essential	20758.87	6.4875	0.554	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001264550.1	38.961	1.21e-12	65.5	Gallus gallus	Host Homologue	NAD(P)H-dependent_oxidoreductase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.610038	Non-Adhesin	NON-ANTIGEN
WP_017807253	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10621.16	4.944	0.714	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YciI_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.605692	Non-Adhesin	NON-ANTIGEN
WP_017807262	225957	SfsB	Predicted_transcriptional_regulator,_lambda_repressor-like_DNA-binding_domain_[Transcription].	61.25	2.58e-37	117	COG3423	K	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	9964.31	10.6549	0.42	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.301692	Non-Adhesin	ANTIGEN
WP_017807274	224836	PtsH	Phosphotransferase_system,_HPr_and_related_phosphotransfer_proteins_[Signal_transduction_mechanisms,_Carbohydrate_transport_and_metabolism].	53.086	1.73e-37	118	COG1925	TG	T	FCFCAC	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10030202	78.571	3.75e-42	131	Essential	8944.17	5.633	0.549	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	phosphocarrier_protein_Hpr_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.5903	Non-Adhesin	ANTIGEN
WP_017807284	224470	DsrE	Sulfur_relay_(sulfurtransferase)_complex_TusBCD_TusD_component,_DsrE_family__[Inorganic_ion_transport_and_metabolism].	39.062	2.95e-37	120	COG1553	P	P	CCCCFC	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13006	5.524	0.776	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DsrE_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.659599	Non-Adhesin	NON-ANTIGEN
WP_017807287	223835	FabA	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl_carrier_protein)_dehydratase_[Lipid_transport_and_metabolism].	36.076	4.34e-53	163	COG0764	I	I	DCCCFC	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10450017	56.213	6.82e-69	206	Essential	19304.43	5.7863	0.322	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_3-hydroxydecanoyl-ACP_dehydratase/trans-2-decenoyl-ACP_isomerase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.337624	Non-Adhesin	NON-ANTIGEN
WP_017807301	223225	TrpE	Anthranilate/para-aminobenzoate_synthases_component_I_[Amino_acid_transport_and_metabolism,_Coenzyme_transport_and_metabolism].	27.134	6.44e-72	227	COG0147	EH	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10110107	30.282	4.16e-26	107	Essential	37468.65	5.45	0.391	< 8	< 50 kDa	VFG000171(gb|NP_252921)	26.263	7.1e-12	63.2	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	aminodeoxychorismate_synthase_component_I_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.756368	Adhesin	NON-ANTIGEN
WP_017807304	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	6910.8	5.1667	0.919	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.28853	Non-Adhesin	ANTIGEN
WP_017807305	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11076.81	8.8526	0.306	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_toxin-antitoxin_system_RelE/ParE_family_toxin_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.37489	Non-Adhesin	NON-ANTIGEN
WP_017807307	224198	ArgO	Arginine_exporter_protein_ArgO_[Amino_acid_transport_and_metabolism].	45	9.3e-63	190	COG1279	E	E	DCFCFC	Amino_acid_transport_and_metabolism	TM	3	0	4	0	6	0	DEG10180435	37.129	2.54e-35	123	Essential	22384.89	8.8106	0.362	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	LysE/ArgO_family_amino_acid_transporter_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.582138	Non-Adhesin	NON-ANTIGEN
WP_017807318	225180	UhpC	Sugar_phosphate_permease_[Carbohydrate_transport_and_metabolism].	48.559	0	567	COG2271	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	TM	7	0	6	0	12	0	DEG10470477	41.505	5.45e-116	347	Essential	53215.54	8.5618	0.261	> 8	50-100 kDa	VFG001089(gb|NP_464364)	29.231	4.83e-47	166	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	glycerol-3-phosphate_transporter_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.701584	Adhesin	NON-ANTIGEN
WP_017807327	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10600279	39.336	6.48e-37	127	Essential	24343.31	4.8474	0.561	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	LexA_family_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.409864	Non-Adhesin	NON-ANTIGEN
WP_017807328	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10560577	46.154	1.08e-14	61.2	Essential	7360.45	8.0716	0.267	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	helix-turn-helix_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.667255	Non-Adhesin	NON-ANTIGEN
WP_017807355	223756	RraA	Regulator_of_RNase_E_activity_RraA_[Translation,_ribosomal_structure_and_biogenesis].	40.476	2.38e-64	193	COG0684	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	17703.86	3.4801	0.977	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ribonuclease_E_activity_regulator_RraA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.527336	Non-Adhesin	NON-ANTIGEN
WP_017807361	223290	FAU1	5-formyltetrahydrofolate_cyclo-ligase_[Coenzyme_transport_and_metabolism].	41.758	4.57e-60	183	COG0212	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050310	64.171	6.25e-90	260	Essential	22471.13	10.2781	0.269	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025009611.1	31.884	5.37e-13	64.3	Gallus gallus	Host Homologue	5-formyltetrahydrofolate_cyclo-ligase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.341245	Non-Adhesin	NON-ANTIGEN
WP_017807362	225571	ZapA	Cell_division_protein_ZapA,_inhibits_GTPase_activity_of_FtsZ_[Cell_cycle_control,_cell_division,_chromosome_partitioning].	36.458	5.78e-20	74.6	COG3027	D	D	FCFCDC	Cell_cycle_control,_cell_division,_chromosome_partitioning	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11174.81	4.7405	0.672	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	cell_division_protein_ZapA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.577858	Non-Adhesin	ANTIGEN
WP_017807381	225472	DsrC	Sulfur_relay_(sulfurtransferase)_protein,_DsrC/TusE_family_[Inorganic_ion_transport_and_metabolism].	64.815	4.07e-64	187	COG2920	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10520179	52.525	1.42e-32	109	Essential	12600.41	6.4651	0.412	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	TusE/DsrC/DsvC_family_sulfur_relay_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.670072	Non-Adhesin	NON-ANTIGEN
