ID	PSSM-Id	CD_short_name	CD_description	COG_IdentityPercent	COG.Evalue	COG.Bitscore	COG	COG_category	COG_category_u	COG_color	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_035689072	223186	RibB	3,4-dihydroxy-2-butanone_4-phosphate_synthase_[Coenzyme_transport_and_metabolism].	60.714	1.97e-111	314	COG0108	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10410190	46.907	2.22e-45	153	Essential	23243.35	4.8341	0.69	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	3,4-dihydroxy-2-butanone-4-phosphate_synthase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.546307	Non-Adhesin	NON-ANTIGEN
WP_035689081	223279	SecY	Preprotein_translocase_subunit_SecY_[Intracellular_trafficking,_secretion,_and_vesicular_transport].	53.196	0	514	COG0201	U	U	ACFCAC	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	6	0	5	0	10	0	DEG10140222	32.36	7.07e-50	175	Essential	48271.08	10.2105	0.136	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	preprotein_translocase_subunit_SecY_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.417101	Non-Adhesin	NON-ANTIGEN
WP_035689227	225145	Hpt1	Hypoxanthine_phosphoribosyltransferase__[Coenzyme_transport_and_metabolism].	29.605	7.63e-15	65.5	COG2236	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050222	89.677	1.78e-105	297	Essential	17158.67	5.5947	0.587	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	xanthine_phosphoribosyltransferase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.341713	Non-Adhesin	NON-ANTIGEN
WP_035689336	223484	HemE	Uroporphyrinogen-III_decarboxylase_[Coenzyme_transport_and_metabolism].	57.345	0	511	COG0407	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10460042	38.369	6.6e-62	201	Essential	39384.47	6.6984	0.408	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015146774.1	40.864	2.46e-72	228	Gallus gallus	Host Homologue	uroporphyrinogen_decarboxylase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.381532	Non-Adhesin	NON-ANTIGEN
WP_035689339	225610	YjaG	Uncharacterized_protein_YjaG,_DUF416_family_[Function_unknown].	58.247	9.68e-105	296	COG3068	S	S	CCCCCC	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22718.97	4.3526	0.944	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF416_family_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.390453	Non-Adhesin	NON-ANTIGEN
WP_035689535	223128	TufB	Translation_elongation_factor_EF-Tu,_a_GTPase_[Translation,_ribosomal_structure_and_biogenesis].	86.041	0	775	COG0050	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050236	26.81	5.41e-26	109	Essential	43428.44	5.1286	0.693	< 8	< 50 kDa	VFG046465(gb|YP_169203.1)	80.964	0	646	Probable Virulence Factor	XP_015139654.1	33.198	3.81e-28	117	Gallus gallus	Host Homologue	elongation_factor_Tu_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.293566	Non-Adhesin	NON-ANTIGEN
WP_035695935	224895	DUR1B	Allophanate_hydrolase_subunit_2_[Amino_acid_transport_and_metabolism].	42.857	1.98e-130	371	COG1984	E	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10470255	30.556	1.14e-42	149	Essential	35184.2	8.1984	0.246	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	biotin-dependent_carboxyltransferase_family_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.467045	Non-Adhesin	NON-ANTIGEN
WP_035696016	223281	RplQ	Ribosomal_protein_L17_[Translation,_ribosomal_structure_and_biogenesis].	70.69	5.62e-69	200	COG0203	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10250675	50	1.68e-30	107	Essential	14646.85	11.4457	0.586	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_001232123.1	38.333	4.51e-13	63.2	Gallus gallus	Host Homologue	50S_ribosomal_protein_L17_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.315637	Non-Adhesin	NON-ANTIGEN
WP_039085670	224098	PotC	ABC-type_spermidine/putrescine_transport_system,_permease_component_II_[Amino_acid_transport_and_metabolism].	29.6	5.51e-59	186	COG1177	E	E	DCFCFC	Amino_acid_transport_and_metabolism	TM	4	0	3	0	6	0	DEG10050046	25.238	5.64e-08	52.8	Essential	31342.51	9.4677	0.178	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_ABC_transporter_permease_[Pasteurellaceae]	GCF_025884555.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.300225	Non-Adhesin	NON-ANTIGEN
WP_039096643	224254	PncA	Nicotinamidase-related_amidase_[Coenzyme_transport_and_metabolism,_General_function_prediction_only].	32.243	1.14e-52	166	COG1335	HR	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10180168	30.804	8.57e-32	115	Essential	24317.07	5.6924	0.395	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_cysteine_hydrolase_[Pasteurellaceae]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.396064	Non-Adhesin	NON-ANTIGEN
WP_039133146	-	-	-	-	-	-	-	-	-	-	-	TM	7	0	6	0	12	0	-	-	-	-	Non Essential	44422.51	9.9169	0.144	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	cytosine_permease_[Gallibacterium_genomosp._2]	GCF_025884555.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.402656	Non-Adhesin	NON-ANTIGEN
WP_039163718	223702	Ssb	Single-stranded_DNA-binding_protein_[Replication,_recombination_and_repair].	41.42	8.71e-55	168	COG0629	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10520450	40.237	9.8e-33	113	Essential	19159.2	5.01	0.397	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001264936.1	34.746	1.06e-11	60.5	Gallus gallus	Host Homologue	MULTISPECIES:_single-stranded_DNA-binding_protein_[Pasteurellaceae]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.538427	Non-Adhesin	ANTIGEN
WP_039169045	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	15322.65	5.3259	0.609	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_helix-turn-helix_domain-containing_protein_[Pasteurellaceae]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.440045	Non-Adhesin	NON-ANTIGEN
WP_039170296	-	-	-	-	-	-	-	-	-	-	-	SP	0	0	1	0	0	1	DEG10050532	66.912	5.19e-61	184	Essential	16603.24	10.0663	0.287	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2846_domain-containing_protein_[Gallibacterium_anatis]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	LIPO	0.527162	Non-Adhesin	ANTIGEN
WP_042907159	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	30184.89	8.805	0.317	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Gallibacterium_anatis]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.453454	Non-Adhesin	NON-ANTIGEN
WP_046097198	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22608.24	9.7599	0.177	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	restriction_endonuclease_subunit_S_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.406489	Non-Adhesin	NON-ANTIGEN
WP_046097260	225180	UhpC	Sugar_phosphate_permease_[Carbohydrate_transport_and_metabolism].	48.559	0	566	COG2271	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	TM	7	0	6	0	12	0	DEG10470477	40.671	3.94e-116	348	Essential	53199.54	8.5618	0.267	> 8	50-100 kDa	VFG001089(gb|NP_464364)	29.231	5.18e-47	166	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	glycerol-3-phosphate_transporter_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.666915	Non-Adhesin	NON-ANTIGEN
WP_046097285	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	18948.13	9.986	0.294	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	GNAT_family_N-acetyltransferase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.329251	Non-Adhesin	NON-ANTIGEN
WP_046097286	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	32404.41	5.2217	0.714	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.556261	Non-Adhesin	NON-ANTIGEN
WP_046097287	-	-	-	-	-	-	-	-	-	-	-	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	9221.92	9.8953	0.414	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.386766	Non-Adhesin	NON-ANTIGEN
WP_046097363	223409	FabH	3-oxoacyl-[acyl-carrier-protein]_synthase_III_[Lipid_transport_and_metabolism].	55.763	7.92e-161	448	COG0332	I	I	DCCCFC	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10380200	37.538	1.28e-67	213	Essential	33940.34	4.6057	0.696	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ketoacyl-ACP_synthase_III_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.407853	Non-Adhesin	NON-ANTIGEN
WP_046097367	225596	YtfJ	Predicted_transcriptional_regulator_[General_function_prediction_only].	56.364	5.92e-81	235	COG3054	R	R	E0E0E0	General_function_prediction_only	SP	0	0	1	0	0	1	DEG10050022	54.054	6.79e-70	209	Essential	20717.78	10.0796	0.129	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YtfJ_family_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	SP	0.566978	Non-Adhesin	NON-ANTIGEN
WP_046097373	224008	NeuA	CMP-N-acetylneuraminic_acid_synthetase__[Cell_wall/membrane/envelope_biogenesis].	36.957	2.32e-48	162	COG1083	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10340430	34.483	4.57e-14	70.5	Essential	49071.2	9.1288	0.279	> 8	< 50 kDa	VFG013424(gb|NP_439432)	34.361	2.56e-26	103	Probable Virulence Factor	XP_004938044.1	27.374	1.39e-11	66.6	Gallus gallus	Host Homologue	GDSL-type_esterase/lipase_family_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.324765	Non-Adhesin	NON-ANTIGEN
WP_046097391	223359	AckA	Acetate_kinase_[Energy_production_and_conversion].	57.789	0	628	COG0282	C	C	BCFCFC	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10060294	36.609	4.6e-78	245	Essential	43622.78	5.6711	0.546	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	acetate_kinase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.299995	Non-Adhesin	NON-ANTIGEN
WP_046097404	-	-	-	-	-	-	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	17683.11	4.9011	0.666	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	LIPO	0.488175	Non-Adhesin	ANTIGEN
WP_046097469	223837	MurA	UDP-N-acetylglucosamine_enolpyruvyl_transferase_[Cell_wall/membrane/envelope_biogenesis].	64.916	0	717	COG0766	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10520360	29.932	4.29e-54	185	Essential	45722.78	6.1408	0.52	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	UDP-N-acetylglucosamine_1-carboxyvinyltransferase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.535704	Non-Adhesin	NON-ANTIGEN
WP_046097500	-	-	-	-	-	-	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	24477.03	9.6975	0.119	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	SP	0.616236	Non-Adhesin	ANTIGEN
WP_046097615	225475	DsrF	Sulfur_relay_(sulfurtransferase)_complex_TusC_component,_DsrF/TusC_family__[Inorganic_ion_transport_and_metabolism].	46.667	2.7e-45	140	COG2923	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10670049	43.333	1.04e-32	110	Essential	13635.62	4.1473	0.957	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	sulfurtransferase_complex_subunit_TusC_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.561058	Non-Adhesin	NON-ANTIGEN
WP_046097645	223918	FtsA	Cell_division_ATPase_FtsA_[Cell_cycle_control,_cell_division,_chromosome_partitioning].	45.626	1.58e-171	484	COG0849	D	D	FCFCDC	Cell_cycle_control,_cell_division,_chromosome_partitioning	GLOB	1	0	0	0	0	0	DEG10230204	27.193	5.08e-27	112	Essential	45919.25	4.9783	0.443	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	cell_division_protein_FtsA_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.391972	Non-Adhesin	NON-ANTIGEN
WP_046097665	223165	RplC	Ribosomal_protein_L3_[Translation,_ribosomal_structure_and_biogenesis].	63.679	2.93e-116	327	COG0087	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10680072	38.095	2.08e-41	141	Essential	22454.63	10.6493	0.166	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001006366.1	35.61	1.9e-29	112	Gallus gallus	Host Homologue	50S_ribosomal_protein_L3_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.469092	Non-Adhesin	NON-ANTIGEN
WP_046097841	224197	CspC	Cold_shock_protein,_CspA_family_[Transcription].	59.701	1.26e-29	96.8	COG1278	K	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	DEG10280309	48.214	4.4e-12	58.2	Essential	7709.72	7.0118	0.274	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001026944.2	46.032	1.36e-09	52.4	Gallus gallus	Host Homologue	cold-shock_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.515282	Non-Adhesin	NON-ANTIGEN
WP_046097845	225654	YacL	Uncharacterized_protein_YacL,_UPF0231_family_[Function_unknown].	44.068	8.03e-51	154	COG3112	S	S	CCCCCC	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13676.1	4.0841	0.912	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YacL_family_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.503902	Non-Adhesin	NON-ANTIGEN
WP_046097857	224268	GlpR	DNA-binding_transcriptional_regulator_of_sugar_metabolism,_DeoR/GlpR_family_[Transcription,_Carbohydrate_transport_and_metabolism].	39.526	9.3e-99	286	COG1349	KG	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	DEG10560683	25.847	6.3e-26	101	Essential	27880.62	6.9744	0.289	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DeoR/GlpR_family_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.375552	Non-Adhesin	NON-ANTIGEN
WP_046097888	223870	RsfS	Ribosomal_silencing_factor_RsfS,_regulates_association_of_30S_and_50S_subunits_[Translation,_ribosomal_structure_and_biogenesis].	46.602	2.59e-45	139	COG0799	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10600471	56.436	1.91e-40	129	Essential	11409.03	4.4964	0.859	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_418715.1	36.634	1.26e-17	74.7	Gallus gallus	Host Homologue	ribosome_silencing_factor_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.572839	Non-Adhesin	NON-ANTIGEN
WP_046097998	223764	Ung	Uracil_DNA_glycosylase_[Replication,_recombination_and_repair].	65.909	7.41e-148	407	COG0692	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10060078	32.456	6.39e-29	108	Essential	25095.58	8.0401	0.241	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_989520.1	51.613	3.74e-75	230	Gallus gallus	Host Homologue	uracil-DNA_glycosylase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.581947	Non-Adhesin	NON-ANTIGEN
WP_046098013	225650	YcbK	Uncharacterized_conserved_protein_YcbK,_DUF882_family_[Function_unknown].	46.237	1.6e-88	254	COG3108	S	S	CCCCCC	Function_unknown	SP	0	0	1	0	0	1	DEG10290195	41.975	1.47e-37	127	Essential	21051.43	11.0783	0.423	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YcbK_family_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	TAT	0.451797	Non-Adhesin	NON-ANTIGEN
WP_046098109	224034	ManB	Phosphomannomutase_[Carbohydrate_transport_and_metabolism].	47.162	4.3e-161	460	COG1109	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10590055	29.581	5.35e-23	100	Essential	47584.59	5.1123	0.505	< 8	< 50 kDa	VFG014893(gb|NP_254009)	27.747	1.5e-29	117	Probable Virulence Factor	XP_424802.3	25.765	3.78e-09	60.1	Gallus gallus	Host Homologue	phosphoglucosamine_mutase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.450317	Non-Adhesin	NON-ANTIGEN
WP_046098455	223144	LeuD	3-isopropylmalate_dehydratase_small_subunit_[Amino_acid_transport_and_metabolism].	58.209	4.27e-115	323	COG0066	E	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400662	34.737	2.25e-29	107	Essential	22706.86	5.5537	0.576	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	3-isopropylmalate_dehydratase_small_subunit_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.333495	Non-Adhesin	NON-ANTIGEN
WP_046098456	223666	DnaA	Chromosomal_replication_initiation_ATPase_DnaA_[Replication,_recombination_and_repair].	33.054	2.53e-62	197	COG0593	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10550380	30.594	1.4e-27	104	Essential	28115.29	4.844	0.723	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DnaA_inactivator_Hda_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.281549	Non-Adhesin	NON-ANTIGEN
WP_046098560	223133	AtpD	FoF1-type_ATP_synthase,_beta_subunit_[Energy_production_and_conversion].	78.28	0	959	COG0055	C	C	BCFCFC	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10140097	27.891	8.5e-24	103	Essential	49565.62	4.6756	0.507	< 8	< 50 kDa	VFG038867(gb|YP_001140288)	30.056	3.04e-32	124	Probable Virulence Factor	NP_989617.2	25.148	5.79e-24	105	Gallus gallus	Host Homologue	F0F1_ATP_synthase_subunit_beta_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.571809	Non-Adhesin	NON-ANTIGEN
WP_046098639	223917	ExbD	Biopolymer_transport_protein_ExbD_[Intracellular_trafficking,_secretion,_and_vesicular_transport].	37.857	1.92e-33	111	COG0848	U	U	ACFCAC	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	1	0	1	0	1	0	DEG10660226	26.154	2.78e-09	51.6	Essential	15463.86	4.4909	0.525	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	colicin_uptake_protein_TolR_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.28262	Non-Adhesin	NON-ANTIGEN
WP_046098640	223881	TolQ	Biopolymer_transport_protein_ExbB/TolQ_[Intracellular_trafficking,_secretion,_and_vesicular_transport].	41.204	1.28e-73	219	COG0811	U	U	ACFCAC	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	2	0	2	0	3	0	DEG10240402	29.353	5.95e-26	100	Essential	25277.37	7.3176	0.34	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	protein_TolQ_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.394397	Non-Adhesin	NON-ANTIGEN
WP_046098654	224636	XseB	Exonuclease_VII_small_subunit_[Replication,_recombination_and_repair].	46.25	3.68e-18	69.3	COG1722	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10410176	37.037	4.26e-10	50.8	Essential	10784.92	4.2704	0.908	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	exodeoxyribonuclease_VII_small_subunit_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.473463	Non-Adhesin	ANTIGEN
WP_046098736	223805	YocR	Na+-dependent_transporter,_SNF_family__[General_function_prediction_only].	38.731	7.53e-147	425	COG0733	R	R	E0E0E0	General_function_prediction_only	TM	7	0	6	0	12	0	DEG10470165	32.172	3.88e-33	130	Essential	54932.67	8.3697	0.257	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_015149410.1	27.848	6.79e-24	105	Gallus gallus	Host Homologue	sodium-dependent_transporter_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.599309	Non-Adhesin	NON-ANTIGEN
WP_046098741	223810	NlpD	Murein_DD-endopeptidase_MepM_and_murein_hydrolase_activator_NlpD,_contain_LysM_domain_[Cell_wall/membrane/envelope_biogenesis].	30.682	1.45e-51	169	COG0739	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10200294	41.406	7.3e-26	107	Essential	38481.5	9.9872	0.048	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	peptidoglycan_DD-metalloendopeptidase_family_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	OuterMembrane	Exposed	LIPO	0.495366	Non-Adhesin	ANTIGEN
