ID	PSSM-Id	CD_short_name	CD_description	COG_IdentityPercent	COG.Evalue	COG.Bitscore	COG	COG_category	COG_category_u	COG_color	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_017805355	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	9679.01	6.4588	0.56	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_toxin-antitoxin_system_Phd/YefM_family_antitoxin_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.397911	Non-Adhesin	NON-ANTIGEN
WP_017805356	224404	VapC	Predicted_nucleic_acid-binding_protein,_contains_PIN_domain__[General_function_prediction_only].	26.389	6.85e-17	69.1	COG1487	V	V	FCFCBC	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	15877.35	8.9346	0.26	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_toxin-antitoxin_system_VapC_family_toxin_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.312473	Non-Adhesin	NON-ANTIGEN
WP_017805357	223853	GreA	Transcription_elongation_factor,_GreA/GreB_family_[Transcription].	42.763	4.97e-60	180	COG0782	K	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	DEG10050182	88.608	5.12e-103	291	Essential	18474.87	6.4979	0.467	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	transcription_elongation_factor_GreB_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.395379	Non-Adhesin	NON-ANTIGEN
WP_017805359	223914	AcrA	Multidrug_efflux_pump_subunit_AcrA_(membrane-fusion_protein)_[Cell_wall/membrane/envelope_biogenesis,_Defense_mechanisms].	28.527	1.4e-35	131	COG0845	MV	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	TM	1	0	1	0	1	0	DEG10350199	26.441	5.59e-08	53.9	Essential	44357.96	9.6291	0.282	> 8	< 50 kDa	VFG037705(gb|YP_001847163)	25.378	2.23e-15	74.3	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	efflux_RND_transporter_periplasmic_adaptor_subunit_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.700391	Adhesin	NON-ANTIGEN
WP_017805360	223911	AcrB	Multidrug_efflux_pump_subunit_AcrB_[Defense_mechanisms].	38.938	0	947	COG0841	V	V	FCFCBC	Defense_mechanisms	TM	7	0	6	0	12	0	DEG10530445	28.461	1.54e-128	416	Essential	110842.66	5.326	0.329	< 8	> 100 kDa	VFG037720(gb|YP_001847164)	31.018	3.73e-143	452	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	efflux_RND_transporter_permease_subunit_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.482648	Non-Adhesin	NON-ANTIGEN
WP_017805361	225684	CutC	Copper_homeostasis_protein_CutC_[Inorganic_ion_transport_and_metabolism].	46.473	3.09e-95	276	COG3142	P	P	CCCCFC	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10180317	40.249	1.11e-53	172	Essential	26710.96	6.7379	0.52	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015144115.1	41.06	2.52e-29	111	Gallus gallus	Host Homologue	copper_homeostasis_protein_CutC_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.356553	Non-Adhesin	NON-ANTIGEN
WP_017805362	224372	CelB	Phosphotransferase_system_cellobiose-specific_component_IIC_[Carbohydrate_transport_and_metabolism].	40.566	5.16e-136	394	COG1455	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	TM	7	0	6	0	12	0	DEG10560657	32.215	3.42e-64	212	Essential	47455.65	8.8168	0.231	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	PTS_sugar_transporter_subunit_IIC_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.480247	Non-Adhesin	NON-ANTIGEN
WP_017805363	224363	IaaA	Isoaspartyl_peptidase_or_L-asparaginase,_Ntn-hydrolase_superfamily__[Amino_acid_transport_and_metabolism].	34.146	1.34e-60	193	COG1446	E	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	34933.63	6.8605	0.201	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_419885.1	36.364	3.48e-36	133	Gallus gallus	Host Homologue	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Periplasmic	Inside the cell	OTHER	0.520678	Non-Adhesin	ANTIGEN
WP_017805365	224357	CelA	Phosphotransferase_system_cellobiose-specific_component_IIB_[Carbohydrate_transport_and_metabolism].	47.475	1.76e-33	108	COG1440	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10600152	38.947	5.15e-12	56.6	Essential	11317.54	7.7012	0.503	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	PTS_sugar_transporter_subunit_IIB_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.423582	Non-Adhesin	NON-ANTIGEN
WP_017805366	224364	CelC	Phosphotransferase_system_cellobiose-specific_component_IIA_[Carbohydrate_transport_and_metabolism].	38.776	3.92e-28	95.8	COG1447	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10580314	32.323	1.61e-11	55.8	Essential	12461.46	4.8783	0.916	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	PTS_lactose/cellobiose_transporter_subunit_IIA_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.371316	Non-Adhesin	NON-ANTIGEN
WP_017805368	223226	Eno	Enolase_[Carbohydrate_transport_and_metabolism].	68.981	0	693	COG0148	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10500283	53.538	1.42e-142	412	Essential	45865.21	4.7724	0.494	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_004942364.1	26.957	1.26e-23	104	Gallus gallus	Host Homologue	phosphopyruvate_hydratase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.520639	Non-Adhesin	NON-ANTIGEN
WP_017805369	227932	YceK	Uncharacterized_conserved_protein_YceK_[Function_unknown].	45.333	2.03e-23	81.7	COG5645	S	S	CCCCCC	Function_unknown	SP	0	0	1	0	0	1	DEG10050209	65.714	4.87e-29	97.4	Essential	7833.38	7.7801	0.396	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YceK/YidQ_family_lipoprotein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Unknown	Unknown	LIPO	0.641364	Non-Adhesin	NON-ANTIGEN
WP_017805370	223288	UvrD	Superfamily_I_DNA_or_RNA_helicase_[Replication,_recombination_and_repair].	45.991	0	683	COG0210	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10050208	80.448	0	1139	Essential	77262.4	6.517	0.645	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_helicase_Rep_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.273005	Non-Adhesin	NON-ANTIGEN
WP_017805371	223340	FolA	Dihydrofolate_reductase_[Coenzyme_transport_and_metabolism].	46.154	3.6e-55	168	COG0262	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10280411	38.356	2.06e-29	105	Essential	19120.22	6.2394	0.467	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025000494.1	36.806	6.84e-13	63.5	Gallus gallus	Host Homologue	type_3_dihydrofolate_reductase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.26622	Non-Adhesin	NON-ANTIGEN
WP_017805372	223268	FolD	5,10-methylene-tetrahydrofolate_dehydrogenase/Methenyl_tetrahydrofolate_cyclohydrolase_[Coenzyme_transport_and_metabolism].	59.286	3.4e-162	449	COG0190	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10680009	35.102	3.55e-33	122	Essential	32223.56	8.0432	0.23	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015132012.1	39.45	6.78e-47	159	Gallus gallus	Host Homologue	bifunctional_methylenetetrahydrofolate_dehydrogenase/methenyltetrahydrofolate_cyclohydrolase_FolD_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.334391	Non-Adhesin	NON-ANTIGEN
WP_017805373	223120	DusA	tRNA-dihydrouridine_synthase_[Translation,_ribosomal_structure_and_biogenesis].	33.533	1.82e-112	326	COG0042	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050204	83.742	0	585	Essential	38000.38	6.5498	0.616	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015131276.1	26.697	1.53e-08	56.2	Gallus gallus	Host Homologue	tRNA_dihydrouridine(20/20a)_synthase_DusA_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.314849	Non-Adhesin	NON-ANTIGEN
WP_017805375	223883	DeoD	Purine-nucleoside_phosphorylase_[Nucleotide_transport_and_metabolism].	71.064	5.18e-154	424	COG0813	F	F	DCECFC	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10140253	40.851	1.17e-54	174	Essential	25872.74	5.1357	0.604	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	purine-nucleoside_phosphorylase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.493069	Non-Adhesin	NON-ANTIGEN
WP_017805376	223947	DeoB	Phosphopentomutase_[Carbohydrate_transport_and_metabolism].	63.184	0	638	COG1015	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10140102	37.037	2e-70	226	Essential	44799.16	4.6575	0.735	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	phosphopentomutase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.369221	Non-Adhesin	NON-ANTIGEN
WP_017805378	226201	COG3676	Transposase_and_inactivated_derivatives__[Mobilome:_prophages,_transposons].	35.052	3.99e-22	84.4	COG3676	X	X	9CFC9C	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	24312.05	10.2234	0.395	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	IS1595_family_transposase,_partial_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.382401	Non-Adhesin	NON-ANTIGEN
WP_017805379	-	-	-	-	-	-	-	-	-	-	-	BETA	0	7	6	12	0	1	-	-	-	-	Non Essential	72373.23	9.4444	0.056	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	autotransporter_outer_membrane_beta-barrel_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Unknown	Unknown	SP	0.814826	Adhesin	ANTIGEN
WP_017805381	224500	SatP	Succinate-acetate_transporter_protein_[Energy_production_and_conversion].	48.333	7e-13	57.4	COG1584	C	C	BCFCFC	Energy_production_and_conversion	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	7889.39	4.2971	0.734	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	GPR1/FUN34/YaaH_family_transporter_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.410691	Non-Adhesin	NON-ANTIGEN
WP_017805382	223816	OmpR	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain_[Signal_transduction_mechanisms,_Transcription].	35.047	1.19e-52	167	COG0745	TK	T	FCFCAC	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10500139	32.751	3.95e-26	100	Essential	26301.19	8.0114	0.373	> 8	< 50 kDa	VFG038219(gb|YP_001845364)	33.69	5.89e-28	103	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	winged_helix-turn-helix_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.305347	Non-Adhesin	NON-ANTIGEN
WP_017805383	225465	BamE	Outer_membrane_protein_assembly_factor_BamE,_lipoprotein_component_of_the_BamABCDE_complex_[Cell_wall/membrane/envelope_biogenesis].	38.281	1.68e-39	127	COG2913	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10150291	32.099	4.09e-12	59.7	Essential	15632.99	6.2143	0.546	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	outer_membrane_protein_assembly_factor_BamE_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	OuterMembrane	Exposed	LIPO	0.593654	Non-Adhesin	NON-ANTIGEN
WP_017805384	225623	NdpA	Nucleoid-associated_protein_YejK_(function_unknown)_[Function_unknown].	59.467	0	546	COG3081	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	38505.65	4.6853	0.753	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	nucleoid-associated_protein_YejK_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.475922	Non-Adhesin	NON-ANTIGEN
WP_017805386	225625	YejM	Membrane-anchored_periplasmic_protein_YejM,_alkaline_phosphatase_superfamily_[Cell_wall/membrane/envelope_biogenesis].	49.175	0	730	COG3083	MT	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	TM	3	0	3	0	5	0	DEG10560818	42.177	6.75e-162	474	Essential	66919.53	9.532	0.22	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF3413_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.593775	Non-Adhesin	NON-ANTIGEN
WP_017805387	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10050306	94.096	0	545	Essential	37397.06	5.7551	0.722	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	amidohydrolase_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.303207	Non-Adhesin	NON-ANTIGEN
WP_017805388	223120	DusA	tRNA-dihydrouridine_synthase_[Translation,_ribosomal_structure_and_biogenesis].	37.224	6.68e-107	311	COG0042	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10020009	27.66	3.11e-15	74.3	Essential	35253.39	8.173	0.354	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_414079.5	25.751	1.26e-09	60.1	Gallus gallus	Host Homologue	tRNA_dihydrouridine(16)_synthase_DusC_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.503135	Non-Adhesin	NON-ANTIGEN
WP_017805389	224002	DjlA	DnaJ-domain-containing_proteins_1_[Posttranslational_modification,_protein_turnover,_chaperones].	25.714	4.17e-39	132	COG1076	O	O	9CFCAC	Posttranslational_modification,_protein_turnover,_chaperones	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	32531.97	9.1217	0.25	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	co-chaperone_DjlA_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.628052	Non-Adhesin	NON-ANTIGEN
WP_017805391	223761	Rph	Ribonuclease_PH_[Translation,_ribosomal_structure_and_biogenesis].	59.072	5.17e-116	328	COG0689	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10280083	61.277	4.68e-94	275	Essential	26008.64	4.7186	0.647	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ribonuclease_PH_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.255632	Non-Adhesin	NON-ANTIGEN
WP_017805392	224477	YicC	Uncharacterized_conserved_protein_YicC,_UPF0701_family_[Function_unknown].	55.517	1.58e-129	366	COG1561	S	S	CCCCCC	Function_unknown	GLOB	1	0	0	0	0	0	DEG10340378	29.53	7.79e-27	105	Essential	33441.18	5.0743	0.742	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YicC_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.288554	Non-Adhesin	NON-ANTIGEN
WP_017805394	225626	YihD	Uncharacterized_protein_YihD,_DUF1040_family_[Function_unknown].	70.455	2.23e-54	160	COG3084	S	S	CCCCCC	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10174.76	4.8551	0.844	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YihD_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.250594	Non-Adhesin	NON-ANTIGEN
WP_017805395	-	-	-	-	-	-	-	-	-	-	-	SP	0	0	1	0	0	1	DEG10560222	46.698	3.28e-64	197	Essential	23688.77	5.6191	0.57	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DsbA_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Periplasmic	Inside the cell	SP	0.689427	Non-Adhesin	NON-ANTIGEN
WP_017805396	225627	YifE	Uncharacterized_conserved_protein_YifE,_UPF0438_family_[Function_unknown].	60.909	2.19e-58	172	COG3085	S	S	CCCCCC	Function_unknown	GLOB	1	0	0	0	0	0	DEG10030769	39.394	6.1e-21	80.1	Essential	12486.76	4.9663	0.64	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF413_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.474598	Non-Adhesin	NON-ANTIGEN
WP_017805397	225174	TrmA	tRNA/tmRNA/rRNA_uracil-C5-methylase,_TrmA/RlmC/RlmD_family_[Translation,_ribosomal_structure_and_biogenesis].	31.492	5.06e-112	330	COG2265	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10020215	28.415	6.85e-15	75.1	Essential	42171.02	6.9887	0.438	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_003643367.2	26.238	2.31e-08	56.6	Gallus gallus	Host Homologue	tRNA_(uridine(54)-C5)-methyltransferase_TrmA_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.33741	Non-Adhesin	NON-ANTIGEN
WP_017805398	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10050307	73.725	1.73e-133	376	Essential	28558.21	7.8699	0.545	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	class_I_SAM-dependent_methyltransferase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.256313	Non-Adhesin	NON-ANTIGEN
WP_017805399	224580	YajQ	Uncharacterized_conserved_protein_YajQ,_UPF0234_family_[Function_unknown].	71.166	1.32e-93	266	COG1666	T	T	FCFCAC	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10500054	40	2.81e-32	112	Essential	18620.99	5.3798	0.46	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YajQ_family_cyclic_di-GMP-binding_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.370584	Non-Adhesin	NON-ANTIGEN
WP_017805400	223634	SerB	Phosphoserine_phosphatase_[Amino_acid_transport_and_metabolism].	48.558	2.97e-89	262	COG0560	E	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10410249	41.627	4.44e-40	141	Essential	35782.99	5.3835	0.608	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_024997721.1	29.469	1.22e-20	89.7	Gallus gallus	Host Homologue	phosphoserine_phosphatase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.537523	Non-Adhesin	NON-ANTIGEN
WP_017805401	226249	AhpA	Uncharacterized_membrane_protein_affecting_hemolysin_expression_[Function_unknown].	29.091	5.46e-49	156	COG3726	S	S	CCCCCC	Function_unknown	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	25483.51	10.6645	0.375	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YtjB_family_periplasmic_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.647137	Non-Adhesin	NON-ANTIGEN
WP_017805402	223346	RpsT	Ribosomal_protein_S20_[Translation,_ribosomal_structure_and_biogenesis].	64.368	5.65e-25	86.6	COG0268	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10510405	63.218	6.48e-31	103	Essential	9666.43	11.5043	0.972	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_30S_ribosomal_protein_S20_[Pasteurellaceae]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.437711	Non-Adhesin	ANTIGEN
WP_017805403	223800	MviN	Peptidoglycan_biosynthesis_protein_MviN/MurJ,_putative_lipid_II_flippase_[Cell_wall/membrane/envelope_biogenesis].	47.148	2.77e-155	450	COG0728	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	TM	8	0	7	0	14	0	DEG10400515	28.111	1.02e-24	107	Essential	57322.44	10.3874	0.192	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	murein_biosynthesis_integral_membrane_protein_MurJ_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.472937	Non-Adhesin	NON-ANTIGEN
WP_017805405	225463	TamB	Autotransporter_translocation_and_assembly_factor_TamB_[Intracellular_trafficking,_secretion,_and_vesicular_transport].	36.623	0	987	COG2911	U	U	ACFCAC	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	1	0	1	0	1	0	DEG10130281	25.511	3.43e-70	258	Essential	143526.01	6.088	0.259	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	translocation/assembly_module_TamB_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	OuterMembrane	Exposed	OTHER	0.570182	Non-Adhesin	ANTIGEN
WP_017805406	223326	GppA	Exopolyphosphatase/pppGpp-phosphohydrolase_[Nucleotide_transport_and_metabolism,_Signal_transduction_mechanisms,_Inorganic_ion_transport_and_metabolism].	42.536	2.93e-175	499	COG0248	FT	F	DCECFC	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10130380	43.885	6.29e-114	345	Essential	58388.89	7.1079	0.401	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	exopolyphosphatase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.275704	Non-Adhesin	NON-ANTIGEN
WP_017805407	223740	MscS	Small-conductance_mechanosensitive_channel_[Cell_wall/membrane/envelope_biogenesis].	35.211	5.36e-61	193	COG0668	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	TM	2	0	2	0	3	0	DEG10470201	26.59	8.28e-10	58.2	Essential	32413.81	7.396	0.28	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	mechanosensitive_ion_channel_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.457235	Non-Adhesin	NON-ANTIGEN
