ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_035688700	COG0591	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	7	0	7	0	13	0	-	-	-	-	Non Essential	52973.33	9.6851	0.204	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025010999.1	29.208	5.34e-08	56.6	Gallus gallus	Host Homologue	sodium:solute_symporter_family_protein_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.311176	Non-Adhesin	NON-ANTIGEN
WP_035688736	COG1114	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	7	0	6	0	12	0	DEG10470064	28.605	1.17e-60	202	Essential	47253.65	9.6778	0.158	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	branched-chain_amino_acid_transport_system_II_carrier_protein_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.433999	Non-Adhesin	NON-ANTIGEN
WP_035688763	COG0811	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	2	0	2	0	3	0	DEG10080285	50.376	1.24e-39	130	Essential	16508.53	7.1974	0.302	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	TonB-system_energizer_ExbB_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.30844	Non-Adhesin	NON-ANTIGEN
WP_035688765	COG4536	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	2	0	2	0	3	0	DEG10110045	30.508	1.95e-25	104	Essential	47604.38	4.8862	0.628	< 8	< 50 kDa	VFG040705(gb|YP_067664)	30	7.38e-21	89.7	Probable Virulence Factor	VFG040705	VFC0251	Exoenzyme	XP_003643479.3	26.087	1.06e-13	74.3	Gallus gallus	Host Homologue	HlyC/CorC_family_transporter_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.608399	Non-Adhesin	NON-ANTIGEN
WP_035688768	COG4137	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	TM	4	0	5	0	8	0	DEG10550581	38.235	9.46e-14	68.9	Essential	30397.75	9.7755	0.23	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	cytochrome_c_biogenesis_protein_CcsA_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.414033	Non-Adhesin	NON-ANTIGEN
WP_035688770	COG0541	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	1	0	0	0	0	0	DEG10400644	39.378	4.41e-26	110	Essential	50940.56	10.1843	0.246	> 8	50-100 kDa	VFG007586(gb|NP_231700)	28.125	6.74e-08	51.6	Probable Virulence Factor	VFG007586	VFC0204	Motility	XP_421238.1	31.134	7.27e-62	210	Gallus gallus	Host Homologue	signal_recognition_particle_protein_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.479452	Non-Adhesin	NON-ANTIGEN
WP_035688772	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11305.89	5.1562	0.749	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF5377_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.433917	Non-Adhesin	NON-ANTIGEN
WP_035688803	COG1217	T	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10060366	32.365	8.62e-23	100	Essential	68148.57	4.9173	0.593	< 8	50-100 kDa	VFG046465(gb|YP_169203.1)	30.738	5.46e-20	89.4	Probable Virulence Factor	VFG046465	VFC0001	Adherence	NP_990699.1	39.456	3.3e-22	102	Gallus gallus	Host Homologue	translational_GTPase_TypA_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.32723	Non-Adhesin	NON-ANTIGEN
WP_035688838	cl46110	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	32986.77	7.0752	0.417	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2184_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.573333	Non-Adhesin	NON-ANTIGEN
WP_035688916	COG0789	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10070221	36.508	1.68e-09	51.2	Essential	15304.44	6.8407	0.732	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MerR_family_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.401579	Non-Adhesin	NON-ANTIGEN
WP_035688989	COG0545	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	0	0	1	0	0	0	DEG10030719	51.471	1.7e-38	129	Essential	22563.51	4.4703	0.505	< 8	< 50 kDa	VFG001864(gb|YP_094827)	44.162	7.92e-51	162	Probable Virulence Factor	VFG001864	VFC0315	Post-translational modification	XP_003642878.1	36.082	3.62e-07	51.2	Gallus gallus	Host Homologue	FKBP-type_peptidyl-prolyl_cis-trans_isomerase_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.4774	Non-Adhesin	NON-ANTIGEN
WP_035688995	COG0057	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10510183	39.169	8.47e-58	192	Essential	35952.82	5.9755	0.408	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025001970.1	72	1.43e-30	118	Gallus gallus	Host Homologue	glyceraldehyde-3-phosphate_dehydrogenase_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.488482	Non-Adhesin	ANTIGEN
WP_035688997	COG0194	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10140269	38.947	1.63e-38	130	Essential	23362.41	5.1101	0.649	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_003640692.1	40.984	3.35e-37	129	Gallus gallus	Host Homologue	guanylate_kinase_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.318125	Non-Adhesin	NON-ANTIGEN
WP_035689000	COG1758	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10050641	72.414	3.94e-40	127	Essential	10135.55	5.1273	0.888	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DNA-directed_RNA_polymerase_subunit_omega_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.304453	Non-Adhesin	NON-ANTIGEN
WP_035689069	COG3172	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10580266	28.056	9.4e-34	128	Essential	49547.81	8.5066	0.388	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	multifunctional_transcriptional_regulator/nicotinamide-nucleotide_adenylyltransferase/ribosylnicotinamide_kinase_NadR_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.416435	Non-Adhesin	NON-ANTIGEN
WP_035689072	COG0108	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10410190	46.907	2.22e-45	153	Essential	23243.35	4.8341	0.69	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	3,4-dihydroxy-2-butanone-4-phosphate_synthase_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.411446	Non-Adhesin	NON-ANTIGEN
WP_035689075	COG0203	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10250675	50	1.57e-30	107	Essential	14616.82	11.4457	0.586	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_001232123.1	38.333	4.19e-13	63.5	Gallus gallus	Host Homologue	50S_ribosomal_protein_L17_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.390049	Non-Adhesin	NON-ANTIGEN
WP_035689081	COG0201	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	6	0	5	0	10	0	DEG10140222	32.36	7.07e-50	175	Essential	48271.08	10.2105	0.136	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	preprotein_translocase_subunit_SecY_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.427506	Non-Adhesin	NON-ANTIGEN
WP_035689084	COG0094	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10080256	44.134	3.04e-56	174	Essential	20313.52	10.1546	0.314	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001292117.1	32.576	5.42e-11	59.7	Gallus gallus	Host Homologue	50S_ribosomal_protein_L5_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.355817	Non-Adhesin	NON-ANTIGEN
WP_035689134	COG3021	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	DEG10110023	35.556	5.98e-43	147	Essential	32836.71	9.703	0.205	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	endonuclease/exonuclease/phosphatase_family_protein_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.438451	Non-Adhesin	NON-ANTIGEN
WP_035689227	COG2236	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050222	89.677	1.78e-105	297	Essential	17158.67	5.5947	0.587	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	xanthine_phosphoribosyltransferase_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.41863	Non-Adhesin	NON-ANTIGEN
WP_035689348	COG2816	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	30189.54	5.1601	0.591	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025000786.1	34.146	8.48e-25	103	Gallus gallus	Host Homologue	NAD(+)_diphosphatase_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.58985	Non-Adhesin	NON-ANTIGEN
WP_035689393	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13251.8	4.4996	0.733	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_hypothetical_protein_[Avibacterium]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.413083	Non-Adhesin	NON-ANTIGEN
WP_035689394	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	19316.31	8.0758	0.321	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF3158_family_protein_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.511494	Non-Adhesin	NON-ANTIGEN
WP_035689396	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	28212.93	6.3477	0.407	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_TIGR03761_family_integrating_conjugative_element_protein_[Pasteurellaceae]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.332284	Non-Adhesin	NON-ANTIGEN
WP_035695912	COG1116	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10230251	29.864	1.1e-25	100	Essential	26916.08	7.2073	0.525	< 8	< 50 kDa	VFG001206(gb|NP_273675)	31.925	3.08e-29	109	Probable Virulence Factor	VFG001206	VFC0272	Nutritional/Metabolic factor	XP_422757.5	25.15	4.74e-07	51.2	Gallus gallus	Host Homologue	ABC_transporter_ATP-binding_protein_[Avibacterium_paragallinarum]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.356419	Non-Adhesin	NON-ANTIGEN
WP_039087406	COG5266	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	DEG10050517	44.074	3.77e-74	227	Essential	29372.48	7.3447	0.303	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF4198_domain-containing_protein_[Gallibacterium_anatis]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.581316	Non-Adhesin	ANTIGEN
WP_039087434	COG3157	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	1	0	0	0	0	0	DEG10560070	27.647	3.02e-14	65.9	Essential	19066.64	5.5234	0.597	< 8	< 50 kDa	VFG049898(gb|YP_309252.1)	35.088	1.9e-28	100	Probable Virulence Factor	VFG049898	VFC0086	Effector delivery system	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_Hcp_family_type_VI_secretion_system_effector_[Pasteurellaceae]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Extracellular	Exposed	OTHER	0.46623	Non-Adhesin	ANTIGEN
WP_039087437	COG3516	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	18303.83	4.2602	0.751	< 8	< 50 kDa	VFG048628(gb|YP_005226597.1)	37.143	7.18e-29	102	Probable Virulence Factor	VFG048628	VFC0086	Effector delivery system	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_type_VI_secretion_system_contractile_sheath_small_subunit_[Pasteurellaceae]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.288156	Non-Adhesin	ANTIGEN
WP_039087439	COG3517	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	1	0	0	0	0	0	DEG10350433	40.233	4.92e-102	314	Essential	55817.21	5.2895	0.473	< 8	50-100 kDa	VFG048140(gb|YP_170310.1)	35.566	8.88e-87	273	Probable Virulence Factor	VFG048140	VFC0086	Effector delivery system	-	-	-	-	Gallus gallus	Non Host Homologue	type_VI_secretion_system_contractile_sheath_large_subunit_[Gallibacterium_anatis]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.304649	Non-Adhesin	NON-ANTIGEN
WP_039087441	COG3518	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	16791.11	5.528	0.432	< 8	< 50 kDa	VFG038381(gb|YP_856368)	41.549	8.99e-32	107	Probable Virulence Factor	VFG038381	VFC0086	Effector delivery system	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_type_VI_secretion_system_baseplate_subunit_TssE_[Pasteurellaceae]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.5505	Non-Adhesin	NON-ANTIGEN
WP_039087443	COG3519	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	1	0	0	0	0	0	DEG10350427	25.194	5.75e-53	191	Essential	69269.87	5.8996	0.44	< 8	50-100 kDa	VFG002074(gb|NP_248778)	28.125	1.9e-66	225	Probable Virulence Factor	VFG002074	VFC0086	Effector delivery system	-	-	-	-	Gallus gallus	Non Host Homologue	type_VI_secretion_system_baseplate_subunit_TssF_[Gallibacterium_anatis]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.409845	Non-Adhesin	NON-ANTIGEN
WP_039087444	COG3520	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	40028.86	9.0832	0.158	> 8	< 50 kDa	VFG002075(gb|NP_248779)	26.689	4.8e-26	103	Probable Virulence Factor	VFG002075	VFC0086	Effector delivery system	-	-	-	-	Gallus gallus	Non Host Homologue	type_VI_secretion_system_baseplate_subunit_TssG_[Gallibacterium_anatis]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.435651	Non-Adhesin	ANTIGEN
WP_039087446	COG3456	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	46711.38	4.8033	0.504	< 8	< 50 kDa	VFG002080(gb|NP_232513)	45.274	8.93e-52	178	Probable Virulence Factor	VFG002080	VFC0086	Effector delivery system	-	-	-	-	Gallus gallus	Non Host Homologue	type_VI_secretion_system-associated_FHA_domain_protein_TagH_[Gallibacterium_anatis]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.402762	Non-Adhesin	ANTIGEN
WP_039087451	COG3455	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	1	0	1	0	1	0	-	-	-	-	Non Essential	28554.17	7.9121	0.358	< 8	< 50 kDa	VFG002064(gb|NP_248768)	38.15	5.54e-32	118	Probable Virulence Factor	VFG002064	VFC0086	Effector delivery system	-	-	-	-	Gallus gallus	Non Host Homologue	type_IVB_secretion_system_protein_IcmH/DotU_[Gallibacterium_anatis]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.312391	Non-Adhesin	NON-ANTIGEN
WP_039087978	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	32065.78	6.5037	0.48	< 8	< 50 kDa	VFG038374(gb|YP_856363)	32.338	9.26e-27	103	Probable Virulence Factor	VFG038374	VFC0086	Effector delivery system	-	-	-	-	Gallus gallus	Non Host Homologue	DUF1911_domain-containing_protein_[Gallibacterium_anatis]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.557197	Non-Adhesin	NON-ANTIGEN
WP_039088530	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	7120.2	5.8084	0.696	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_hypothetical_protein_[Pasteurellaceae]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.441771	Non-Adhesin	NON-ANTIGEN
WP_039093732	COG3842	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10140013	44.545	2.08e-23	100	Essential	40307.36	6.8321	0.373	< 8	< 50 kDa	VFG005776(gb|NP_687685)	34.101	6.71e-25	100	Probable Virulence Factor	VFG005776	-	-	XP_025006043.1	25.532	2.82e-06	50.4	Gallus gallus	Host Homologue	ABC_transporter_ATP-binding_protein_[Gallibacterium_anatis]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.386266	Non-Adhesin	NON-ANTIGEN
WP_039093767	COG4134	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	40012.31	7.4577	0.236	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	extracellular_solute-binding_protein_[Gallibacterium_anatis]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.706092	Adhesin	NON-ANTIGEN
WP_039163122	COG2337	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12723.69	8.5012	0.186	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_toxin-antitoxin_system_PemK/MazF_family_toxin_[Gallibacterium_anatis]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.500592	Non-Adhesin	ANTIGEN
WP_039163177	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	26076.06	6.2257	0.67	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Gallibacterium_anatis]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.411897	Non-Adhesin	NON-ANTIGEN
WP_039168118	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8753.37	11.8463	0.931	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_hypothetical_protein_[Pasteurellaceae]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.481236	Non-Adhesin	NON-ANTIGEN
WP_039169045	COG1396	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	15322.65	5.3259	0.609	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_helix-turn-helix_domain-containing_protein_[Pasteurellaceae]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.304542	Non-Adhesin	NON-ANTIGEN
WP_039173903	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10542.04	9.8177	0.471	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Gallibacterium_genomosp._1]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.365988	Non-Adhesin	NON-ANTIGEN
WP_039173908	COG2336	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	DEG10190291	45.614	1.13e-11	54.3	Essential	8645.89	4.4151	0.713	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	AbrB/MazE/SpoVT_family_DNA-binding_domain-containing_protein_[Gallibacterium_genomosp._1]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.597367	Non-Adhesin	NON-ANTIGEN
WP_039173969	COG3772	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	19653.71	9.5986	0.289	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_lysozyme_[Pasteurellaceae]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.36676	Non-Adhesin	NON-ANTIGEN
WP_039173970	-	-	-	-	-	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	8387.55	8.5154	0.243	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_phage_holin_[Pasteurellaceae]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.523316	Non-Adhesin	ANTIGEN
WP_039173971	COG5004	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	7810.99	4.0079	0.915	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_tail_protein_X_[Pasteurellaceae]	GCF_025884415.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.34029	Non-Adhesin	NON-ANTIGEN
