ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_017805712	COG1825	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10520217	51.064	1.62e-30	103	Essential	10825.46	10.4671	0.368	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	50S_ribosomal_protein_L25_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.352674	Non-Adhesin	ANTIGEN
WP_017805714	COG0586	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	3	0	2	0	4	0	DEG10550491	57.513	6.36e-77	229	Essential	23199.87	10.6154	0.477	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DedA_family_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.430671	Non-Adhesin	NON-ANTIGEN
WP_017805719	COG1212	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10460081	36.515	5.69e-35	124	Essential	28462.54	5.1368	0.498	< 8	< 50 kDa	VFG011424(gb|NP_540821)	39.844	3.03e-55	177	Probable Virulence Factor	VFG011424	VFC0258	Immune modulation	-	-	-	-	Gallus gallus	Non Host Homologue	3-deoxy-manno-octulosonate_cytidylyltransferase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.375358	Non-Adhesin	NON-ANTIGEN
WP_017805720	COG2835	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10200025	38	3.11e-11	52	Essential	6791.97	6.9175	0.322	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	Trm112_family_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.400745	Non-Adhesin	NON-ANTIGEN
WP_017805734	COG0288	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10520205	40.183	3.32e-60	188	Essential	26436.99	6.333	0.498	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	carbonate_dehydratase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.285953	Non-Adhesin	NON-ANTIGEN
WP_017805737	COG0184	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10640249	55.056	1.27e-30	102	Essential	10151.79	11.378	0.896	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_001233592.2	38.961	7.5e-11	57	Gallus gallus	Host Homologue	MULTISPECIES:_30S_ribosomal_protein_S15_[Avibacterium]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.23683	Non-Adhesin	NON-ANTIGEN
WP_017805742	COG0632	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10410191	35.784	5.19e-29	106	Essential	22568.25	6.6545	0.469	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	Holliday_junction_branch_migration_protein_RuvA_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.404618	Non-Adhesin	NON-ANTIGEN
WP_017805753	COG3203	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	BETA	0	9	8	16	0	1	DEG10560245	32.787	4.88e-08	53.5	Essential	40113.2	10.1856	0.086	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	porin_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	SP	0.585213	Non-Adhesin	ANTIGEN
WP_017805755	COG1943	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	16010.5	9.4171	0.225	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_IS200/IS605_family_transposase_[Pasteurellaceae]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.299836	Non-Adhesin	NON-ANTIGEN
WP_017805756	COG3633	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	5	0	4	0	8	0	DEG10550674	60.349	2.64e-167	474	Essential	43489.44	8.321	0.188	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025000084.1	25.101	1.85e-10	63.9	Gallus gallus	Host Homologue	serine/threonine_transporter_SstT_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.356555	Non-Adhesin	NON-ANTIGEN
WP_017805758	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10169.7	4.9539	0.782	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DinI-like_family_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.252398	Non-Adhesin	ANTIGEN
WP_017805759	COG0166	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400512	31.556	1.12e-46	170	Essential	61366.5	6.2683	0.413	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001006128.1	63.653	0	729	Gallus gallus	Host Homologue	glucose-6-phosphate_isomerase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.701751	Adhesin	NON-ANTIGEN
WP_017805769	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	113230.5	8.2517	0.268	> 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.45693	Non-Adhesin	ANTIGEN
WP_017805771	COG0730	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	4	0	4	0	7	0	DEG10050290	53.788	1.65e-72	222	Essential	29717.99	9.7579	0.088	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	sulfite_exporter_TauE/SafE_family_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.474235	Non-Adhesin	NON-ANTIGEN
WP_017805779	COG0716	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10500149	39.752	1.83e-35	120	Essential	19873.3	3.7542	0.932	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	flavodoxin_FldA_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.319877	Non-Adhesin	NON-ANTIGEN
WP_017805780	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10600474	61.364	9.16e-30	100	Essential	10291.96	10.7753	0.633	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	LexA_regulated_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.279705	Non-Adhesin	NON-ANTIGEN
WP_017805786	COG3770	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	31584.34	9.4885	0.134	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	penicillin-insensitive_murein_endopeptidase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.542137	Non-Adhesin	NON-ANTIGEN
WP_017805802	cl01184	-	-	-	-	TM	2	0	3	0	4	0	-	-	-	-	Non Essential	13252.18	10.3231	0.457	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	SirB2_family_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.568917	Non-Adhesin	NON-ANTIGEN
WP_017805840	COG0307	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10410293	36.842	4.66e-31	112	Essential	22954.49	5.3086	0.592	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	riboflavin_synthase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.281686	Non-Adhesin	NON-ANTIGEN
WP_017805843	-	-	-	-	-	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	8593.16	8.4859000000000009	0.341	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.297834	Non-Adhesin	NON-ANTIGEN
WP_017805844	COG0807	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10520437	44.966	3.02e-33	122	Essential	24488.14	6.8924	0.441	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	GTP_cyclohydrolase_II_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.285894	Non-Adhesin	NON-ANTIGEN
WP_017805846	COG1940	GK	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050084	82.237	0	522	Essential	33153.8	4.9177	0.444	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001026603.2	25.545	2.34e-06	50.1	Gallus gallus	Host Homologue	N-acetylglucosamine_kinase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.524116	Non-Adhesin	ANTIGEN
WP_017805851	-	-	-	-	-	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	6381.75	8.4984	0.361	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.330487	Non-Adhesin	NON-ANTIGEN
WP_017805855	COG2964	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10050185	38.164	8.42e-43	143	Essential	24269.06	7.5766	0.274	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	PAS_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.385625	Non-Adhesin	NON-ANTIGEN
WP_017805860	COG0508	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10060225	27.96	3.15e-35	133	Essential	45098.64	5.1269	0.496	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025006470.1	29.386	5.01e-42	154	Gallus gallus	Host Homologue	2-oxoglutarate_dehydrogenase_complex_dihydrolipoyllysine-residue_succinyltransferase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.409563	Non-Adhesin	NON-ANTIGEN
WP_017805875	COG0802	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10550535	41.176	1.28e-35	120	Essential	17858.37	4.4285	0.64	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	tRNA_(adenosine(37)-N6)-threonylcarbamoyltransferase_complex_ATPase_subunit_type_1_TsaE_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.402865	Non-Adhesin	NON-ANTIGEN
WP_017805878	COG0324	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10280097	34.708	5.39e-43	148	Essential	35151.11	5.6792	0.601	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_004947943.2	28.896	1.22e-29	118	Gallus gallus	Host Homologue	tRNA_(adenosine(37)-N6)-dimethylallyltransferase_MiaA_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.353653	Non-Adhesin	NON-ANTIGEN
WP_017805881	COG2233	F	F	METABOLISM	Nucleotide_transport_and_metabolism	TM	8	0	7	0	14	0	DEG10220257	29.206	6.17e-26	107	Essential	45166.12	9.3693	0.134	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_024998544.1	25.049	8.48e-25	108	Gallus gallus	Host Homologue	purine_permease_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.38848	Non-Adhesin	NON-ANTIGEN
WP_017805889	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11866.59	6.9766	0.291	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.454391	Non-Adhesin	NON-ANTIGEN
WP_017805890	COG1396	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13256.33	6.4699	0.579	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	helix-turn-helix_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.307731	Non-Adhesin	NON-ANTIGEN
WP_017805891	COG3923	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22734.93	9.1474	0.667	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	primosomal_replication_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.592936	Non-Adhesin	NON-ANTIGEN
WP_017805892	COG1741	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	26675.88	5.2384	0.529	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	pirin_family_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.502543	Non-Adhesin	ANTIGEN
WP_017805893	COG2951	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10550259	28.184	1.16e-31	122	Essential	40980.94	10.1873	0.203	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	lytic_murein_transglycosylase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	LIPO	0.556591	Non-Adhesin	NON-ANTIGEN
WP_017805894	COG0463	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10440002	47.967	9.57e-63	197	Essential	30868.14	9.5396	0.245	> 8	< 50 kDa	VFG013482(gb|NP_439837)	73.282	3.62e-140	392	Probable Virulence Factor	VFG013482	VFC0258	Immune modulation	-	-	-	-	Gallus gallus	Non Host Homologue	glycosyltransferase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.274982	Non-Adhesin	NON-ANTIGEN
WP_017805896	-	-	-	-	-	SP+TM	6	0	6	0	11	1	-	-	-	-	Non Essential	45939.58	9.5931	0.231	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.505443	Non-Adhesin	NON-ANTIGEN
WP_017805897	COG3306	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10050619	60.547	5.9e-110	317	Essential	29957.4	8.4168	0.376	> 8	< 50 kDa	VFG013491(gb|NP_439839)	60.547	1.01e-110	317	Probable Virulence Factor	VFG013491	VFC0258	Immune modulation	XP_025002276.1	26.667	3.67e-08	55.1	Gallus gallus	Host Homologue	glycosyltransferase_family_25_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.536327	Non-Adhesin	NON-ANTIGEN
WP_017805898	COG2244	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	7	0	6	0	12	0	-	-	-	-	Non Essential	44177.02	9.9312	0.294	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.560439	Non-Adhesin	NON-ANTIGEN
WP_017805904	COG0672	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	SP+TM	4	0	4	0	7	1	-	-	-	-	Non Essential	72256.1	4.9526	0.594	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	FTR1_family_iron_permease_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	SP	0.557277	Non-Adhesin	NON-ANTIGEN
WP_017805905	COG3470	MI	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	18912.56	5.5463	0.473	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_iron_transporter_[Avibacterium]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.777728	Adhesin	NON-ANTIGEN
WP_017805911	COG0676	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050472	57.678	1.3e-107	312	Essential	31195.63	6.6244	0.394	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	D-hexose-6-phosphate_mutarotase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.497042	Non-Adhesin	NON-ANTIGEN
WP_017805913	COG1190	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10230041	29.577	1.31e-22	100	Essential	56790.62	4.9181	0.749	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015148091.2	41.535	9.03e-122	373	Gallus gallus	Host Homologue	lysine--tRNA_ligase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.29532	Non-Adhesin	NON-ANTIGEN
WP_017805941	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	13925.29	10.2406	0.322	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_hypothetical_protein_[Pasteurellaceae]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.320724	Non-Adhesin	NON-ANTIGEN
WP_017805944	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12779.41	3.7661	0.979	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_hypothetical_protein_[Pasteurellaceae]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.282253	Non-Adhesin	NON-ANTIGEN
WP_017805958	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	13193.74	4.3097	0.832	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF4054_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.566651	Non-Adhesin	ANTIGEN
WP_017805966	COG3116	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	1	0	1	0	1	0	DEG10050406	65.385	1.27e-37	122	Essential	11931.95	4.5173	0.844	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	cell_division_protein_FtsL_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.432139	Non-Adhesin	NON-ANTIGEN
WP_017805967	COG0768	DM	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	1	0	1	0	1	0	DEG10670139	26.327	1.89e-23	104	Essential	66492.95	10.4853	0.24	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	peptidoglycan_glycosyltransferase_FtsI_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.274882	Non-Adhesin	NON-ANTIGEN
WP_017805976	COG1589	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	1	0	1	0	1	0	DEG10240113	32.402	1.11e-25	100	Essential	29536.55	9.6833	0.28	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	cell_division_protein_FtsQ/DivIB_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.337331	Non-Adhesin	NON-ANTIGEN
WP_017805980	COG0583	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10550527	30.315	1.07e-24	100	Essential	35693.41	6.0549	0.6	< 8	< 50 kDa	VFG049114(gb|YP_002918199.1)	26.838	2.24e-10	57.4	Probable Virulence Factor	VFG049114	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	LysR_family_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.265954	Non-Adhesin	NON-ANTIGEN
WP_017805986	COG2814	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	7	0	6	0	12	0	-	-	-	-	Non Essential	42774.64	9.6267	0.159	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	3-phenylpropionate_MFS_transporter_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.441103	Non-Adhesin	NON-ANTIGEN
WP_017805992	COG0231	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10290217	31.892	2.51e-27	101	Essential	20630.45	4.6378	0.562	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	elongation_factor_P_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.613138	Non-Adhesin	ANTIGEN
