ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_017806229	COG0450	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	DEG10280407	33.523	2.16e-26	100	Essential	22219.24	5.2913	0.698	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_001234000.1	45.198	1.7e-51	167	Gallus gallus	Host Homologue	peroxiredoxin_C_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.359181	Non-Adhesin	NON-ANTIGEN
WP_017806230	COG0626	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10510188	26.608	1.05e-32	126	Essential	43994.65	7.0392	0.421	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_422542.2	29.144	7.63e-43	155	Gallus gallus	Host Homologue	cystathionine_beta-lyase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.335046	Non-Adhesin	NON-ANTIGEN
WP_017806231	COG0353	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10220282	41.837	3.11e-41	138	Essential	22089.24	5.2968	0.492	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	recombination_mediator_RecR_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.309546	Non-Adhesin	NON-ANTIGEN
WP_017806236	COG1314	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	1	0	2	0	2	0	DEG10030132	52.174	1.92e-31	106	Essential	11707.41	9.7382	0.0629999999999999	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	preprotein_translocase_subunit_SecG_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.664944	Non-Adhesin	ANTIGEN
WP_017806238	COG0115	EH	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10640235	41.003	8.36e-70	221	Essential	37888.12	5.7265	0.335	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_024997745.1	34.925	8.74e-48	166	Gallus gallus	Host Homologue	branched-chain_amino_acid_aminotransferase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.48377	Non-Adhesin	NON-ANTIGEN
WP_017806239	COG0583	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10280135	39.394	4.89e-30	113	Essential	34235.49	6.6609	0.679	< 8	< 50 kDa	VFG049114(gb|YP_002918199.1)	34.615	1.79e-09	54.7	Probable Virulence Factor	VFG049114	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	transcriptional_regulator_GcvA_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.284533	Non-Adhesin	NON-ANTIGEN
WP_017806242	COG1396	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13959.14	9.4256	0.192	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	helix-turn-helix_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.573666	Non-Adhesin	NON-ANTIGEN
WP_017806244	COG2823	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10300080	39.61	9.8e-35	120	Essential	21445.69	9.8465	0.177	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	divisome-associated_lipoprotein_YraP_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	LIPO	0.624724	Non-Adhesin	NON-ANTIGEN
WP_017806245	COG0279	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10510376	35.938	3.07e-39	132	Essential	21598.83	4.6546	0.538	< 8	< 50 kDa	VFG013418(gb|NP_439337)	30.263	1.55e-20	82	Probable Virulence Factor	VFG013418	VFC0258	Immune modulation	-	-	-	-	Gallus gallus	Non Host Homologue	SIS_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.495168	Non-Adhesin	NON-ANTIGEN
WP_017806251	COG0583	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10440113	45.455	7.13e-62	196	Essential	36643.21	6.612	0.495	< 8	< 50 kDa	VFG049114(gb|YP_002918199.1)	27.363	3.14e-11	60.5	Probable Virulence Factor	VFG049114	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	HTH-type_transcriptional_regulator_CysB_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.337483	Non-Adhesin	NON-ANTIGEN
WP_017806255	COG0664	T	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	28844.53	8.0431	0.225	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	FNR_family_transcription_factor_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.355934	Non-Adhesin	NON-ANTIGEN
WP_017806256	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	6149.19	9.048	0.542	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.35242	Non-Adhesin	NON-ANTIGEN
WP_017806257	COG1528	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10560730	58.385	6.51e-66	198	Essential	19138.74	4.4093	0.913	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	non-heme_ferritin_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.519074	Non-Adhesin	NON-ANTIGEN
WP_017806258	COG1528	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10560730	58.642	6.12e-70	208	Essential	18841.34	4.4348	0.912	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_990417.1	31.148	7.15e-08	50.8	Gallus gallus	Host Homologue	non-heme_ferritin_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.632273	Non-Adhesin	NON-ANTIGEN
WP_017806259	COG2431	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	5	0	6	0	10	0	DEG10230117	32.99	2.38e-22	91.7	Essential	33176.91	9.7624	0.13	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	lysine_exporter_LysO_family_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.521556	Non-Adhesin	NON-ANTIGEN
WP_017806260	COG0476	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10470293	33.981	1.58e-33	123	Essential	27120.48	4.9263	0.546	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_001232656.1	39.167	7.81e-46	160	Gallus gallus	Host Homologue	molybdopterin-synthase_adenylyltransferase_MoeB_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.332353	Non-Adhesin	NON-ANTIGEN
WP_017806265	COG2755	DI	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	42985.32	9.8188	0.18	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	GDSL-type_esterase/lipase_family_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.644963	Non-Adhesin	NON-ANTIGEN
WP_017806269	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	36737.6	7.3825	0.272	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	fimbrial_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.612431	Non-Adhesin	ANTIGEN
WP_017806270	COG0391	GH	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400102	31.707	1.87e-35	132	Essential	33688.7	5.1793	0.404	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	uridine_diphosphate-N-acetylglucosamine-binding_protein_YvcK_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.336724	Non-Adhesin	NON-ANTIGEN
WP_017806271	COG2896	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270561	30.45	4.1e-43	151	Essential	38717.53	8.6744	0.297	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015139291.1	35.119	8.37e-25	105	Gallus gallus	Host Homologue	GTP_3',8-cyclase_MoaA_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.352876	Non-Adhesin	NON-ANTIGEN
WP_017806272	COG0315	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10080138	42.208	3.62e-37	124	Essential	17481.28	7.3751	0.483	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015139291.1	55.263	1.1e-38	138	Gallus gallus	Host Homologue	cyclic_pyranopterin_monophosphate_synthase_MoaC_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.385793	Non-Adhesin	NON-ANTIGEN
WP_017806273	COG1977	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8811.07	4.4797	0.732	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	molybdopterin_synthase_sulfur_carrier_subunit_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.532641	Non-Adhesin	NON-ANTIGEN
WP_017806283	COG1194	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10050614	25.478	3.31e-10	58.9	Essential	42679.75	8.8674	0.233	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015146765.1	32.086	1.15e-50	177	Gallus gallus	Host Homologue	A/G-specific_adenine_glycosylase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.665804	Non-Adhesin	ANTIGEN
WP_017806284	COG2924	PO	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10030083	78.889	1.67e-51	155	Essential	10692.36	5.7189	0.704	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	oxidative_damage_protection_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.384932	Non-Adhesin	ANTIGEN
WP_017806286	COG0598	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	2	0	1	0	2	0	DEG10430404	35.472	1.95e-43	150	Essential	36362.68	4.4519	0.88	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	magnesium/cobalt_transporter_CorA_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.473403	Non-Adhesin	NON-ANTIGEN
WP_017806288	COG1872	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10626.85	11.0213	0.554	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015147513.1	34.247	6.09e-11	56.2	Gallus gallus	Host Homologue	DUF167_family_protein_YggU_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.477522	Non-Adhesin	NON-ANTIGEN
WP_017806289	COG2177	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	3	0	2	0	4	0	DEG10300010	26.95	1.82e-35	130	Essential	34846.96	8.0194	0.405	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	permease-like_cell_division_protein_FtsX_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.52278	Non-Adhesin	NON-ANTIGEN
WP_017806290	COG2884	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	GLOB	1	0	0	0	0	0	DEG10640272	32.512	6.63e-26	100	Essential	23956.82	9.8413	0.137	> 8	< 50 kDa	VFG037274(gb|YP_001847233)	28.415	2.46e-10	56.6	Probable Virulence Factor	VFG037274	VFC0272	Nutritional/Metabolic factor	NP_001012540.1	27.059	5.01e-07	50.8	Gallus gallus	Host Homologue	cell_division_ATP-binding_protein_FtsE_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.409195	Non-Adhesin	NON-ANTIGEN
WP_017806297	COG3090	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	3	0	2	0	4	0	DEG10050372	60.625	7.15e-71	210	Essential	17641.17	8.0203	0.207	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	TRAP_transporter_small_permease_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.447306	Non-Adhesin	NON-ANTIGEN
WP_017806298	COG2731	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10070208	31.298	1.34e-14	66.2	Essential	17744.23	6.2222	0.68	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	YhcH/YjgK/YiaL_family_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.331186	Non-Adhesin	NON-ANTIGEN
WP_017806302	COG1295	S	S	POORLY_CHARACTERIZED	Function_unknown	TM	4	0	3	0	6	0	DEG10050112	75.969	2.24e-139	393	Essential	32294.35	9.6346	0.251	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	virulence_factor_BrkB_family_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.500651	Non-Adhesin	NON-ANTIGEN
WP_017806318	COG4213	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10660376	63.036	3.33e-139	397	Essential	36028.42	5.2751	0.404	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	D-xylose_ABC_transporter_substrate-binding_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.437843	Non-Adhesin	NON-ANTIGEN
WP_017806319	COG2962	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	TM	6	0	5	0	10	0	DEG10050105	30.104	2.68e-38	136	Essential	33014.66	9.5673	0.182	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	EamA_family_transporter_RarD_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.354923	Non-Adhesin	NON-ANTIGEN
WP_017806320	COG0583	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10050228	67.354	3.25e-148	416	Essential	32976.37	7.7684	0.326	< 8	< 50 kDa	VFG049114(gb|YP_002918199.1)	36.986	3.14e-08	50.8	Probable Virulence Factor	VFG049114	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	HTH-type_transcriptional_activator_IlvY_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.592526	Non-Adhesin	NON-ANTIGEN
WP_017806321	COG0059	EH	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10440043	33.193	1.05e-34	130	Essential	54553.38	4.7615	0.64	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ketol-acid_reductoisomerase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.288603	Non-Adhesin	NON-ANTIGEN
WP_017806322	-	-	-	-	-	TM	1	0	1	0	1	0	-	-	-	-	Non Essential	5398.51	9.1703	0.176	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_hypothetical_protein_[Avibacterium]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	-	Unknown	NON-ANTIGEN
WP_017806328	COG2194	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	3	0	3	0	5	0	DEG10560183	39.92	1.5e-134	401	Essential	62609.97	6.8059	0.396	< 8	50-100 kDa	VFG043392(gb|YP_002343698)	38.627	1.13e-88	280	Probable Virulence Factor	VFG043392	VFC0204	Motility	-	-	-	-	Gallus gallus	Non Host Homologue	phosphoethanolamine--lipid_A_transferase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.529275	Non-Adhesin	NON-ANTIGEN
WP_017806332	COG1952	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	1	0	0	0	0	0	DEG10290013	59.69	1.14e-57	177	Essential	19143.65	3.8914	0.955	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	protein-export_chaperone_SecB_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.435285	Non-Adhesin	NON-ANTIGEN
WP_017806333	COG0607	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	1	0	1	0	1	0	DEG10030546	40.541	8.86e-41	132	Essential	16579.44	8.9179	0.263	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	rhodanese-like_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.514908	Non-Adhesin	NON-ANTIGEN
WP_017806338	COG0566	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10110147	42.041	4.35e-62	201	Essential	38474.22	10.2458	0.258	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.34106	Non-Adhesin	NON-ANTIGEN
WP_017806339	COG2768	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10550649	60	1.27e-29	100	Essential	9692.01	4.0667	0.979	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_YfhL_family_4Fe-4S_dicluster_ferredoxin_[Avibacterium]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.371523	Non-Adhesin	NON-ANTIGEN
WP_017806340	COG3719	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	28065.73	8.2223	0.137	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	OTHER	0.639162	Non-Adhesin	ANTIGEN
WP_017806342	COG0191	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10420049	28.487	2.19e-24	100	Essential	39265.48	4.8873	0.495	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_class_II_fructose-bisphosphate_aldolase_[Avibacterium]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.41941	Non-Adhesin	NON-ANTIGEN
WP_017806343	COG1737	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10260105	63.235	2.9e-126	360	Essential	31390.75	6.4914	0.403	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MurR/RpiR_family_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.528596	Non-Adhesin	NON-ANTIGEN
WP_017806353	COG1047	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10180514	70.27	9e-68	205	Essential	21753.01	4.725	0.927	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	peptidylprolyl_isomerase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.436706	Non-Adhesin	ANTIGEN
WP_017806366	COG4390	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11628.35	6.3239	0.652	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2322_family_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.528703	Non-Adhesin	NON-ANTIGEN
WP_017806367	COG0568	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10390074	27.509	3.22e-25	100	Essential	32105.35	4.9296	0.712	< 8	< 50 kDa	VFG002519(gb|YP_109887)	26.471	2.76e-08	50.4	Probable Virulence Factor	VFG002519	VFC0204	Motility	-	-	-	-	Gallus gallus	Non Host Homologue	RNA_polymerase_sigma_factor_RpoH_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.447018	Non-Adhesin	NON-ANTIGEN
WP_017806368	COG0694	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10440065	44.872	1e-42	140	Essential	21424.1	4.3134	0.849	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	Fe-S_biogenesis_protein_NfuA_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.391313	Non-Adhesin	NON-ANTIGEN
