ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult	Host_Homologue_Result_All	Type_of_Protein2
WP_103854207	COG2233	F	F	METABOLISM	Nucleotide_transport_and_metabolism	TM	8	0	7	0	14	0	DEG10020022	29.176	1.48e-36	137	Essential	43630.41	8.2187	0.245	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_040523814.1	31.707	6.18e-11	65.9	Gallus gallus	Host Homologue	MULTISPECIES:_NCS2_family_protein_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.476006	Non-Adhesin	NON-ANTIGEN	Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_103854208	COG0035	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10140121	40.58	2.44e-50	161	Essential	22576.39	4.9761	0.699	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001026295.2	28.571	2.39e-08	54.3	Gallus gallus	Host Homologue	MULTISPECIES:_uracil_phosphoribosyltransferase_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.279465	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_103854223	COG0221	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10400344	37.427	2.06e-28	103	Essential	19506.35	4.672	0.736	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_inorganic_diphosphatase_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.342057	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_103854250	cl11456	-	-	-	-	SP	0	0	1	0	0	1	DEG10050209	74.286	6.43e-34	110	Essential	8148.56	4.3494	0.7	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_YceK/YidQ_family_lipoprotein_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.558403	Non-Adhesin	ANTIGEN	Non Host Homologue	Lipoprotein
WP_103854254	COG0148	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10500283	53.302	4.03e-142	411	Essential	45893.23	4.7724	0.494	< 8	< 50 kDa	VFG005576(gb|WP_000022832)	58.43	7.48e-173	491	Probable Virulence Factor	VFG005576	VFC0251	Exoenzyme	XP_004942364.1	26.957	1.98e-23	104	Gallus gallus	Host Homologue	MULTISPECIES:_phosphopyruvate_hydratase_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.503813	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_103854264	-	-	-	-	-	TM	2	0	1	0	2	0	DEG10080004	39.773	5.89e-38	127	Essential	20892.04	9.276	0.386	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_DUF1523_family_protein_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.586384	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_103854294	COG1965	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050244	72.277	2.16e-53	161	Essential	11828.23	4.238	0.979	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_iron_donor_protein_CyaY_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.562015	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_103854309	COG0055	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10140097	27.891	7.75e-24	103	Essential	49565.58	4.6326	0.515	< 8	< 50 kDa	VFG042185(gb|NP_220236)	27.027	1.59e-24	105	Probable Virulence Factor	VFG042185	VFC0086	Effector delivery system	NP_989617.3	25.148	4.06e-25	109	Gallus gallus	Host Homologue	MULTISPECIES:_F0F1_ATP_synthase_subunit_beta_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.322597	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_103854352	COG0694	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10440065	44.872	2.61e-43	141	Essential	21385.92	4.1836	0.906	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_Fe-S_biogenesis_protein_NfuA_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.363369	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_103854360	COG0598	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	2	0	1	0	2	0	DEG10430404	35.472	1.09e-42	148	Essential	36303.61	4.4865	0.862	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_magnesium/cobalt_transporter_CorA_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.478522	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_103854361	COG0762	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	TM	2	0	3	0	4	0	DEG10600445	36.517	3.79e-39	132	Essential	21336.46	9.8004	0.217	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_YggT_family_protein_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.4426	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_103854379	COG2915	XT	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	DEG10300038	38.776	3.39e-36	125	Essential	22206.48	9.4261	0.209	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_high_frequency_lysogenization_protein_HflD_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.600847	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_103854397	COG1805	C	C	METABOLISM	Energy_production_and_conversion	TM	6	0	5	0	10	0	DEG10670150	31.752	6.6e-26	106	Essential	44545.46	9.5508	0.251	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_NADH:ubiquinone_reductase_(Na(+)-transporting)_subunit_B_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.545562	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_103854398	COG2869	C	C	METABOLISM	Energy_production_and_conversion	TM	1	0	1	0	1	0	-	-	-	-	Non Essential	27549.61	8.6095	0.239	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_Na(+)-translocating_NADH-quinone_reductase_subunit_C_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.73315	Adhesin	ANTIGEN	Non Host Homologue	1 Alpha helix Transmembrane Step
WP_103854399	COG1347	C	C	METABOLISM	Energy_production_and_conversion	TM	4	0	3	0	6	0	DEG10320143	35.468	2.58e-30	110	Essential	22310.66	8.6849	0.221	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_NADH:ubiquinone_reductase_(Na(+)-transporting)_subunit_D_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.371544	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_103854402	COG2991	CO	C	METABOLISM	Energy_production_and_conversion	TM	1	0	1	0	1	0	DEG10030268	38.182	7.67e-12	54.7	Essential	9080.57	5.08	0.395	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_(Na+)-NQR_maturation_NqrM_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.361717	Non-Adhesin	ANTIGEN	Non Host Homologue	1 Alpha helix Transmembrane Step
WP_103854415	COG0244	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10420198	40	1.54e-27	100	Essential	17571.3	7.9964	0.604	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_50S_ribosomal_protein_L10_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.342707	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_103854416	COG0222	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10450224	60.833	4.64e-29	101	Essential	12350.11	4.2985	0.904	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_50S_ribosomal_protein_L7/L12_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.530302	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_103854427	COG0136	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10410062	28.477	9.58e-24	100	Essential	40477.74	4.9176	0.449	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_aspartate-semialdehyde_dehydrogenase_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.424575	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_103854440	COG2011	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	3	0	3	0	5	0	DEG10580228	39.109	2.23e-32	117	Essential	25102.77	9.3464	0.265	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_methionine_ABC_transporter_permease_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.43278	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_103854484	COG2768	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10510022	63.75	3.17e-30	101	Essential	9677.98	4.0539	0.979	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_YfhL_family_4Fe-4S_dicluster_ferredoxin_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.371794	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_103854492	COG1381	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	27124.41	9.1872	0.316	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_DNA_repair_protein_RecO_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.314422	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_103854522	COG1841	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10600249	84.746	2.23e-30	100	Essential	6697.01	11.6157	0.886	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_50S_ribosomal_protein_L30_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.330236	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_103854523	COG0098	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10400559	40.373	5.36e-39	130	Essential	17473.33	10.9398	0.231	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001264093.1	29.333	1.45e-10	59.7	Gallus gallus	Host Homologue	MULTISPECIES:_30S_ribosomal_protein_S5_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.432559	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_103854526	COG0199	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10390242	53.465	1.67e-29	100	Essential	11655.65	11.6542	0.921	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001264478.2	39.785	1.72e-14	65.5	Gallus gallus	Host Homologue	MULTISPECIES:_30S_ribosomal_protein_S14_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.36511	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_103854582	COG4221	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10350302	32.474	7.78e-26	100	Essential	26524.36	6.4999	0.32	< 8	< 50 kDa	VFG038840(gb|WP_005300916)	34.759	1.31e-26	103	Probable Virulence Factor	VFG038840	VFC0204	Motility	XP_426310.3	32.258	2.78e-25	102	Gallus gallus	Host Homologue	MULTISPECIES:_SDR_family_oxidoreductase_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.347917	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_103854599	COG0319	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10200014	50.877	5.97e-32	111	Essential	17567.66	3.8896	0.917	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_040559904.1	31.183	1.35e-08	52	Gallus gallus	Host Homologue	MULTISPECIES:_rRNA_maturation_RNase_YbeY_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.271174	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_103854617	COG0231	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10530483	35.152	5.41e-27	100	Essential	20614.4	4.6303	0.562	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_elongation_factor_P_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.598443	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_103854735	COG1651	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	SP	0	0	1	0	0	1	DEG10560222	47.642	8.67e-65	198	Essential	23530.69	5.3085	0.622	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_DsbA_family_protein_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.588311	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_103854787	COG3716	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	3	0	3	0	5	0	DEG10580232	35.57	4.36e-55	179	Essential	30555.11	10.1949	0.221	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_PTS_N-acetylgalactosamine_transporter_subunit_IID_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.533344	Non-Adhesin	ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_103854788	COG3444	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10580230	34.568	1.69e-27	103	Essential	17627.38	4.9555	0.725	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_PTS_N-acetylgalactosamine_transporter_subunit_IIB_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.401962	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_103854813	COG2878	C	C	METABOLISM	Energy_production_and_conversion	TM	1	0	1	0	1	0	DEG10150112	55.491	7.49e-69	207	Essential	21077.6	4.1646	0.831	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_electron_transport_complex_subunit_RsxB_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.530894	Non-Adhesin	ANTIGEN	Non Host Homologue	1 Alpha helix Transmembrane Step
WP_103854815	COG1438	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10290081	71.053	6.35e-77	225	Essential	16876.36	4.8723	0.352	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_transcriptional_regulator_ArgR_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.477916	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_103854831	COG0444	EP	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10580129	29.098	6.34e-25	100	Essential	36413.12	6.1602	0.342	< 8	< 50 kDa	VFG030676(gb|WP_011724098)	29.555	6.34e-24	100	Probable Virulence Factor	VFG030676	VFC0272	Nutritional/Metabolic factor	XP_015143937.2	32.941	4.75e-06	50.1	Gallus gallus	Host Homologue	MULTISPECIES:_ABC_transporter_ATP-binding_protein_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.521384	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_103854843	COG1028	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050023	30.42	2.15e-26	103	Essential	28485.77	6.3402	0.27	< 8	< 50 kDa	VFG044425(gb|AAW66007)	29.528	1.58e-25	101	Probable Virulence Factor	VFG044425	VFC0272	Nutritional/Metabolic factor	XP_420403.2	31.048	7.17e-25	100	Gallus gallus	Host Homologue	MULTISPECIES:_gluconate_5-dehydrogenase_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.550355	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_103854912	COG2259	S	S	POORLY_CHARACTERIZED	Function_unknown	TM	3	0	2	0	4	0	-	-	-	-	Non Essential	14414.26	8.8702	0.117	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_DoxX_family_protein_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.53487	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_103854983	COG0174	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270513	25.564	2.52e-23	101	Essential	52086.18	4.6665	0.559	< 8	50-100 kDa	VFG026430(gb|YP_007958267)	37.874	7.08e-50	173	Probable Virulence Factor	VFG026430	VFC0272	Nutritional/Metabolic factor	NP_001033675.2	26.522	8.93e-10	62.8	Gallus gallus	Host Homologue	MULTISPECIES:_glutamate--ammonia_ligase_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.44072	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_103854986	COG0081	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10680120	43.75	1.76e-59	186	Essential	24068.71	10.3405	0.158	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_046797055.1	26.341	5.3e-12	65.9	Gallus gallus	Host Homologue	MULTISPECIES:_50S_ribosomal_protein_L1_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.667722	Non-Adhesin	ANTIGEN	Host Homologue	Secreted
WP_103855102	COG0450	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	DEG10280407	33.523	2.03e-26	100	Essential	22304.34	5.3003	0.714	< 8	< 50 kDa	VFG026903(gb|YP_007958466)	34.043	6.39e-30	112	Probable Virulence Factor	VFG026903	VFC0282	Stress survival	XP_040558831.1	41.259	1.25e-40	139	Gallus gallus	Host Homologue	MULTISPECIES:_peroxiredoxin_C_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.337869	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_103855139	COG2834	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10290214	34.615	2.04e-34	120	Essential	23246.64	10.28	0.277	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_outer_membrane_lipoprotein_chaperone_LolA_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.492052	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_103855149	COG0209	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10200423	26.256	1.08e-23	105	Essential	85316.49	5.5405	0.535	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001026008.2	28.553	2.3e-72	253	Gallus gallus	Host Homologue	MULTISPECIES:_class_1a_ribonucleoside-diphosphate_reductase_subunit_alpha_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.291756	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_103855171	COG0765	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	3	0	3	0	5	0	DEG10580128	30.882	1.97e-26	106	Essential	26209.26	9.9011	0.189	> 8	< 50 kDa	VFG002901(gb|WP_002209736)	28.696	4.49e-24	95.9	Probable Virulence Factor	VFG002901	VFC0258	Immune modulation	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_amino_acid_ABC_transporter_permease_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.374701	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_103855173	COG2901	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10180487	77.551	3.05e-52	158	Essential	11237.92	9.4588	0.247	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_DNA-binding_transcriptional_regulator_Fis_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.49584	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_103855200	COG2885	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10510087	38.788	1.37e-28	102	Essential	16698.5	5.6663	0.454	< 8	< 50 kDa	VFG043580(gb|WP_003662682)	31.25	8.84e-08	50.1	Probable Virulence Factor	VFG043580	VFC0001	Adherence	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_peptidoglycan-associated_lipoprotein_Pal_[Avibacterium]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	LIPO	0.701502	Adhesin	ANTIGEN	Non Host Homologue	Lipoprotein
