ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_046098465	COG1943	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	17859.52	8.1329	0.356	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	IS200/IS605_family_transposase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.529404	Non-Adhesin	ANTIGEN
WP_046098477	COG0751	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050335	84.402	0	1184	Essential	76051.54	5.1306	0.677	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	glycine--tRNA_ligase_subunit_beta_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.277522	Non-Adhesin	NON-ANTIGEN
WP_046098479	COG2852	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	15232.22	5.7124	0.677	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	endonuclease_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.249955	Non-Adhesin	ANTIGEN
WP_046098498	COG3093	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	DEG10180092	53.465	1.6e-33	111	Essential	12055.83	6.8792	0.319	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	HigA_family_addiction_module_antitoxin_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.40134	Non-Adhesin	NON-ANTIGEN
WP_046098499	COG1169	HQ	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10470204	31.047	3.55e-23	100	Essential	48723.61	5.0734	0.782	< 8	< 50 kDa	VFG048439(gb|YP_002918377.1)	25.464	1.8e-24	101	Probable Virulence Factor	VFG048439	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	isochorismate_synthase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.409031	Non-Adhesin	NON-ANTIGEN
WP_046098500	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	15763.39	10.6983	0.19	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ESPR-type_extended_signal_peptide-containing_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.544592	Non-Adhesin	ANTIGEN
WP_046098560	COG0055	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10140097	27.891	8.5e-24	103	Essential	49565.62	4.6756	0.507	< 8	< 50 kDa	VFG038867(gb|YP_001140288)	30.056	3.04e-32	124	Probable Virulence Factor	VFG038867	VFC0204	Motility	NP_989617.2	25.148	5.79e-24	105	Gallus gallus	Host Homologue	F0F1_ATP_synthase_subunit_beta_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.317875	Non-Adhesin	NON-ANTIGEN
WP_046098613	COG1830	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	32309.21	6.6009	0.328	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	3-hydroxy-5-phosphonooxypentane-2,4-dione_thiolase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.299217	Non-Adhesin	NON-ANTIGEN
WP_046098770	COG1883	C	C	METABOLISM	Energy_production_and_conversion	TM	5	0	6	0	10	0	-	-	-	-	Non Essential	45419.6	9.2223	0.232	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	sodium_ion-translocating_decarboxylase_subunit_beta_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.417388	Non-Adhesin	NON-ANTIGEN
WP_046098792	COG0198	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10130421	51.961	2.29e-30	103	Essential	11265.21	10.8958	0.452	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	50S_ribosomal_protein_L24_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.313941	Non-Adhesin	ANTIGEN
WP_046098894	COG2049	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10470256	46.763	1.25e-42	143	Essential	24393.81	5.6201	0.361	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	5-oxoprolinase_subunit_PxpB_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.547813	Non-Adhesin	ANTIGEN
WP_046098946	COG3077	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10652.19	4.7185	0.651	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_toxin-antitoxin_system_RelB/DinJ_family_antitoxin_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.548943	Non-Adhesin	NON-ANTIGEN
WP_046098958	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	19680.77	9.9707	0.082	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.734482	Adhesin	NON-ANTIGEN
WP_046098963	COG4396	XL	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	19107.84	7.9952	0.527	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	host-nuclease_inhibitor_Gam_family_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.403932	Non-Adhesin	NON-ANTIGEN
WP_046098970	COG0218	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	GLOB	1	0	0	0	0	0	DEG10680247	41.781	1.46e-29	108	Essential	24659.6	9.6154	0.139	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015152090.1	33.537	1.37e-18	82.8	Gallus gallus	Host Homologue	ribosome_biogenesis_GTP-binding_protein_YihA/YsxC_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.464329	Non-Adhesin	NON-ANTIGEN
WP_046098988	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8538.02	9.7085	0.576	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.417777	Non-Adhesin	NON-ANTIGEN
WP_046099001	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8567.67	4.4436	0.356	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.444764	Non-Adhesin	ANTIGEN
WP_046099040	COG2255	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10500027	54.268	6.17e-124	358	Essential	37072.59	4.6631	0.717	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_418979.2	27.962	2.91e-11	65.5	Gallus gallus	Host Homologue	Holliday_junction_branch_migration_DNA_helicase_RuvB_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.249568	Non-Adhesin	NON-ANTIGEN
WP_046099082	COG1598	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	DEG10180245	39.416	1.28e-27	99	Essential	15815.31	4.7276	0.749	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_toxin-antitoxin_system_HicB_family_antitoxin_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.284896	Non-Adhesin	NON-ANTIGEN
WP_046099083	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	6957.05	10.346	0.606	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_toxin-antitoxin_system_HicA_family_toxin_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.446689	Non-Adhesin	ANTIGEN
WP_046099102	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11669.92	5.3319	0.777	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.537539	Non-Adhesin	ANTIGEN
WP_051128096	COG0797	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10150265	57.778	7.11e-32	111	Essential	22675.64	10.6477	0.555	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	septal_ring_lytic_transglycosylase_RlpA_family_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.397912	Non-Adhesin	NON-ANTIGEN
WP_051128108	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	33059.25	4.9141	0.66	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.394197	Non-Adhesin	NON-ANTIGEN
WP_051128126	COG1682	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	4	0	3	0	6	0	DEG10270656	33.704	2.92e-55	178	Essential	30829.04	10.1673	0.213	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ABC_transporter_permease_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.533818	Non-Adhesin	NON-ANTIGEN
WP_051185281	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	24545.42	4.373	0.807	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF4376_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.634789	Non-Adhesin	NON-ANTIGEN
WP_052119479	COG4385	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	20885.22	6.981	0.379	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_phage_tail_protein_I_[Pasteurellaceae]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.436413	Non-Adhesin	NON-ANTIGEN
WP_052718561	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	7989.24	6.8681	0.402	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	Rz1-like_lysis_system_protein_LysC_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.620383	Non-Adhesin	ANTIGEN
WP_065189256	-	-	-	-	-	TM	3	0	2	0	4	0	-	-	-	-	Non Essential	26044.59	9.1766	0.193	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_TIGR03747_family_integrating_conjugative_element_membrane_protein_[Pasteurellaceae]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.415444	Non-Adhesin	NON-ANTIGEN
WP_065189281	COG4453	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	9653.1	5.0506	0.531	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_DUF1778_domain-containing_protein_[Pasteurellaceae]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.499486	Non-Adhesin	NON-ANTIGEN
WP_065189285	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10229.75	4.3976	0.951	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_hypothetical_protein_[Pasteurellaceae]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.464518	Non-Adhesin	NON-ANTIGEN
WP_065189291	COG3481	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10550322	26.096	1.18e-29	124	Essential	73198.18	5.5383	0.497	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_TraI_domain-containing_protein_[Pasteurellaceae]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.351111	Non-Adhesin	NON-ANTIGEN
WP_065230742	COG0748	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	19696.5	6.3834	0.601	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_heme_utilization_protein_HutZ_[Pasteurellaceae]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.361932	Non-Adhesin	NON-ANTIGEN
WP_075290756	cl11540	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	5190.27	10.1777	0.862	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_Com_family_DNA-binding_transcriptional_regulator_[Pasteurellaceae]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	-	Unknown	ANTIGEN
WP_075290830	COG4382	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	15562.29	10.6626	0.713	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_regulatory_protein_GemA_[Pasteurellaceae]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.40576	Non-Adhesin	NON-ANTIGEN
WP_075290838	COG4397	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	0	0	1	0	0	0	DEG10050548	42.647	3.72e-72	224	Essential	34215.04	6.2713	0.351	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_Mu-like_prophage_major_head_subunit_gpT_family_protein_[Pasteurellaceae]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.666658	Non-Adhesin	NON-ANTIGEN
WP_075321312	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14501.14	10.5272	0.525	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_hypothetical_protein_[Pasteurellaceae]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.265232	Non-Adhesin	ANTIGEN
WP_080737768	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	9582.73	4.1353	0.76	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_hypothetical_protein_[Pasteurellaceae]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.405106	Non-Adhesin	NON-ANTIGEN
WP_081274296	COG4974	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10610253	27.632	3.4e-08	52.8	Essential	31522.72	10.2039	0.385	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_site-specific_integrase_[Pasteurellaceae]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.307597	Non-Adhesin	NON-ANTIGEN
WP_081637526	COG3923	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22731.97	9.3175	0.684	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	primosomal_replication_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.537498	Non-Adhesin	NON-ANTIGEN
WP_081637564	COG3070	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10030334	27.041	3.6e-18	78.6	Essential	25059.86	6.8485	0.497	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	TfoX/Sxy_family_DNA_transformation_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.432509	Non-Adhesin	NON-ANTIGEN
WP_082187264	COG1459	NU	N	CELLULAR_PROCESSES_AND_SIGNALING	Cell_motility	TM	2	0	2	0	3	0	DEG10050116	52.605	6.71e-144	414	Essential	46378.18	9.9694	0.273	> 8	< 50 kDa	VFG038586(gb|YP_854922)	25.537	3.54e-36	134	Probable Virulence Factor	VFG038586	VFC0001	Adherence	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_secretion_system_F_family_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.522436	Non-Adhesin	NON-ANTIGEN
WP_082187299	COG2194	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	3	0	3	0	5	0	DEG10560183	39.92	1.92e-134	400	Essential	62628	6.8059	0.396	< 8	50-100 kDa	VFG043392(gb|YP_002343698)	38.627	7e-89	280	Probable Virulence Factor	VFG043392	VFC0204	Motility	-	-	-	-	Gallus gallus	Non Host Homologue	phosphoethanolamine--lipid_A_transferase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.528628	Non-Adhesin	NON-ANTIGEN
WP_082187300	COG2814	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	7	0	6	0	12	0	DEG10110128	42.021	4.51e-99	298	Essential	40955.91	9.1337	0.217	> 8	< 50 kDa	VFG044196(gb|YP_169102)	25.414	5.45e-23	96.3	Probable Virulence Factor	VFG044196	VFC0272	Nutritional/Metabolic factor	XP_025006083.1	30.37	7.93e-07	52	Gallus gallus	Host Homologue	Bcr/CflA_family_multidrug_efflux_MFS_transporter_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.428997	Non-Adhesin	NON-ANTIGEN
WP_103846664	cl02088	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8937.24	5.6859	0.34	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	tail_protein_X_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.359688	Non-Adhesin	ANTIGEN
WP_103846672	COG1609	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10380061	28.896	5.48e-32	121	Essential	37644.32	6.7598	0.391	< 8	< 50 kDa	VFG002197(gb|NP_814691)	29.674	1.16e-37	134	Probable Virulence Factor	VFG002197	VFC0271	Biofilm	-	-	-	-	Gallus gallus	Non Host Homologue	HTH-type_transcriptional_repressor_PurR_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.280557	Non-Adhesin	NON-ANTIGEN
WP_103852849	COG0016	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10680051	37.6	1.05e-54	181	Essential	37728.05	6.3744	0.6	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001258086.1	29.091	2.87e-26	109	Gallus gallus	Host Homologue	MULTISPECIES:_phenylalanine--tRNA_ligase_subunit_alpha_[Avibacterium]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.395838	Non-Adhesin	NON-ANTIGEN
WP_103853245	COG0623	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10250293	31.321	2.39e-33	121	Essential	27978.98	5.3715	0.424	< 8	< 50 kDa	VFG038839(gb|YP_858598)	31.034	6.85e-18	77.8	Probable Virulence Factor	VFG038839	VFC0204	Motility	XP_024997306.1	25.197	3.76e-07	50.8	Gallus gallus	Host Homologue	MULTISPECIES:_SDR_family_oxidoreductase_[Avibacterium]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.438709	Non-Adhesin	NON-ANTIGEN
WP_103853316	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	7556.46	4.9223	0.228	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_hypothetical_protein_[Avibacterium]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.492238	Non-Adhesin	NON-ANTIGEN
WP_103853318	COG0231	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10570202	33.333	2.51e-27	101	Essential	20600.38	4.6226	0.562	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_elongation_factor_P_[Avibacterium]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.59868	Non-Adhesin	ANTIGEN
WP_103853789	-	-	-	-	-	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	8971.91	10.4853	0.631	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_hypothetical_protein_[Avibacterium]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.218616	Non-Adhesin	NON-ANTIGEN
