ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_035684599	COG0016	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10680051	37.6	1.16e-54	181	Essential	37757.09	6.5075	0.566	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001258086.1	29.091	2.87e-26	109	Gallus gallus	Host Homologue	phenylalanine--tRNA_ligase_subunit_alpha_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.400541	Non-Adhesin	NON-ANTIGEN
WP_035684601	COG0072	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10290191	60.503	0	1012	Essential	87138.92	4.8514	0.601	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phenylalanine--tRNA_ligase_subunit_beta_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.285277	Non-Adhesin	NON-ANTIGEN
WP_035684604	COG0776	B	B	INFORMATION_STORAGE_AND_PROCESSING	Chromatin_structure_and_dynamics	GLOB	1	0	0	0	0	0	DEG10440047	64.773	5.07e-36	117	Essential	10976.61	10.8481	0.269	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	integration_host_factor_subunit_alpha_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.359742	Non-Adhesin	ANTIGEN
WP_035684605	COG0791	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10310213	60	9.55e-42	136	Essential	18672.4	10.6315	0.32	> 8	< 50 kDa	VFG000070(gb|NP_464110)	34.545	5.94e-13	62.8	Probable Virulence Factor	VFG000070	VFC0083	Invasion	-	-	-	-	Gallus gallus	Non Host Homologue	NlpC/P60_family_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.659601	Non-Adhesin	ANTIGEN
WP_035684608	COG3468	MU	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	BETA	0	7	6	12	0	1	-	-	-	-	Non Essential	72336.07	9.1905	0.075	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	autotransporter_outer_membrane_beta-barrel_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.830173	Adhesin	ANTIGEN
WP_035684611	COG0037	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10030284	71	1.41e-163	457	Essential	36048.55	6.4918	0.429	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	tRNA_2-thiocytidine(32)_synthetase_TtcA_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.292639	Non-Adhesin	NON-ANTIGEN
WP_035684613	COG3006	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	GLOB	1	0	0	0	0	0	DEG10600120	62.812	0	589	Essential	50964.15	4.396	0.894	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	chromosome_partition_protein_MukF_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.3899	Non-Adhesin	NON-ANTIGEN
WP_035684615	COG3095	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	GLOB	1	0	0	0	0	0	DEG10160128	74.257	2.16e-109	313	Essential	27063.71	4.7186	0.786	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	chromosome_partition_protein_MukE_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.265487	Non-Adhesin	NON-ANTIGEN
WP_035684617	COG3096	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	GLOB	1	0	0	0	0	0	DEG10600122	62.875	0	1842	Essential	173240.61	4.966	0.746	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	chromosome_partition_protein_MukB_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.342163	Non-Adhesin	NON-ANTIGEN
WP_035684619	-	-	-	-	-	TM	5	0	6	0	10	0	DEG10430249	36.139	3.87e-32	117	Essential	32250.03	10.132	0.207	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DMT_family_transporter_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.435415	Non-Adhesin	NON-ANTIGEN
WP_035684621	COG2925	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10300073	47.113	5.41e-145	422	Essential	55031.55	5.9984	0.51	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	exodeoxyribonuclease_I_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.324865	Non-Adhesin	NON-ANTIGEN
WP_035684623	cl46272	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14129.65	9.9081	0.586	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2726_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.491933	Non-Adhesin	NON-ANTIGEN
WP_035684625	COG3676	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	25398.45	10.1937	0.44	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	IS1595_family_transposase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.372174	Non-Adhesin	NON-ANTIGEN
WP_035684628	COG2969	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10300081	53	4.98e-35	118	Essential	17892.24	4.6205	0.475	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ClpXP_protease_specificity-enhancing_factor_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.388771	Non-Adhesin	NON-ANTIGEN
WP_035684630	COG0625	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10520180	32.99	2.32e-26	100	Essential	24433.11	4.9969	0.518	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001264391.1	25.405	3.45e-07	50.1	Gallus gallus	Host Homologue	stringent_starvation_protein_A_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.267534	Non-Adhesin	NON-ANTIGEN
WP_035684636	COG0564	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050140	31.878	4.94e-26	102	Essential	28182.37	9.1763	0.44	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_001231937.2	30.57	5.21e-12	65.9	Gallus gallus	Host Homologue	tRNA_pseudouridine(65)_synthase_TruC_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.358624	Non-Adhesin	NON-ANTIGEN
WP_035684639	COG3098	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10050522	60.577	1.47e-38	124	Essential	12872.82	4.3091	0.971	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	YqcC_family_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.269589	Non-Adhesin	NON-ANTIGEN
WP_035684643	COG5595	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	29701.33	4.5309	0.686	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	Zn-ribbon-containing_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.621364	Non-Adhesin	ANTIGEN
WP_035684648	COG3309	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	16505.63	5.6145	0.643	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	virulence-associated_protein_VapD_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.489667	Non-Adhesin	NON-ANTIGEN
WP_035684651	COG2904	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10300043	51.079	2.08e-91	271	Essential	32662.72	6.654	0.488	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	NADPH-dependent_7-cyano-7-deazaguanine_reductase_QueF_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.439789	Non-Adhesin	NON-ANTIGEN
WP_035684654	COG1611	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	51087.69	6.3716	0.375	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	nucleotide_5'-monophosphate_nucleosidase_PpnN_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.286192	Non-Adhesin	NON-ANTIGEN
WP_035684656	COG4453	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11037.62	6.4821	0.786	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF1778_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.330246	Non-Adhesin	NON-ANTIGEN
WP_035684661	COG1131	JV	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10290348	31.019	4.22e-25	100	Essential	34498.02	8.4415	0.336	> 8	< 50 kDa	VFG005776(gb|NP_687685)	33.195	2.02e-31	116	Probable Virulence Factor	VFG005776	-	-	XP_025008150.1	30.516	1.63e-24	105	Gallus gallus	Host Homologue	ABC_transporter_ATP-binding_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.330204	Non-Adhesin	NON-ANTIGEN
WP_035684667	COG3101	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	20559.06	4.931	0.615	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	elongation_factor_P_hydroxylase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.46077	Non-Adhesin	NON-ANTIGEN
WP_035684670	COG0501	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	TM	3	0	2	0	4	0	DEG10250117	30.651	2.7e-25	101	Essential	31499.57	7.5223	0.282	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	protease_HtpX_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.525962	Non-Adhesin	NON-ANTIGEN
WP_035684673	COG0389	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	40530.84	8.5764	0.339	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025000398.1	33.74	2.31e-23	102	Gallus gallus	Host Homologue	DNA_polymerase_IV_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.365447	Non-Adhesin	NON-ANTIGEN
WP_035684675	COG0058	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	94025.98	6.0737	0.543	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025003894.1	52.318	1.68e-49	172	Gallus gallus	Host Homologue	glycogen/starch/alpha-glucan_phosphorylase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.270264	Non-Adhesin	NON-ANTIGEN
WP_035684678	COG0297	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10470432	37.014	2.05e-106	324	Essential	53229.72	6.1895	0.514	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	glycogen_synthase_GlgA_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.607012	Non-Adhesin	NON-ANTIGEN
WP_035684681	COG0448	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10030336	41.709	1.32e-106	320	Essential	48826.75	6.493	0.337	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	glucose-1-phosphate_adenylyltransferase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.294686	Non-Adhesin	ANTIGEN
WP_035684684	COG1523	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10470235	26.731	1.22e-28	121	Essential	75904.53	5.2196	0.512	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015153917.1	25.521	3.07e-06	51.6	Gallus gallus	Host Homologue	glycogen_debranching_protein_GlgX_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.485078	Non-Adhesin	ANTIGEN
WP_035684686	COG0296	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050489	79.258	0	1249	Essential	87113.04	5.9759	0.396	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015153917.1	25.784	3.24e-37	149	Gallus gallus	Host Homologue	1,4-alpha-glucan_branching_protein_GlgB_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.30905	Non-Adhesin	NON-ANTIGEN
WP_035684688	COG1640	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10350241	28.916	1.39e-64	227	Essential	82178.52	6.5065	0.499	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	4-alpha-glucanotransferase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.301781	Non-Adhesin	NON-ANTIGEN
WP_035684697	COG3152	S	S	POORLY_CHARACTERIZED	Function_unknown	TM	3	0	2	0	4	0	DEG10560776	50	1.2e-35	118	Essential	14840.46	9.4412	0.226	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF805_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.333314	Non-Adhesin	NON-ANTIGEN
WP_035684698	COG2983	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10030225	42.254	9.87e-40	130	Essential	17289.8	6.3238	0.585	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	YcgN_family_cysteine_cluster_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.362838	Non-Adhesin	NON-ANTIGEN
WP_035684700	COG0008	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10640063	31.884	1.12e-06	50.4	Essential	63860.07	5.6219	0.611	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015139137.1	33.397	2.53e-77	267	Gallus gallus	Host Homologue	glutamine--tRNA_ligase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.274959	Non-Adhesin	NON-ANTIGEN
WP_035684702	COG0845	MV	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10260004	26.727	5.82e-08	53.5	Essential	42606.19	6.5134	0.366	< 8	< 50 kDa	VFG049133(gb|YP_002918166.1)	27.795	1.24e-12	65.9	Probable Virulence Factor	VFG049133	VFC0325	Antimicrobial activity/Competitive advantage	-	-	-	-	Gallus gallus	Non Host Homologue	efflux_RND_transporter_periplasmic_adaptor_subunit_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.468211	Non-Adhesin	NON-ANTIGEN
WP_035684704	COG1136	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	3	0	2	0	4	0	DEG10420315	32.243	1.05e-23	100	Essential	70217.15	9.56	0.151	> 8	50-100 kDa	VFG000344(gb|NP_438273)	32.174	1.07e-26	108	Probable Virulence Factor	VFG000344	VFC0272	Nutritional/Metabolic factor	XP_015139321.1	26.974	1.6e-06	52.4	Gallus gallus	Host Homologue	MacB_family_efflux_pump_subunit_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.514307	Non-Adhesin	NON-ANTIGEN
WP_035684706	COG1538	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10300016	25.577	1.16e-29	120	Essential	50871.83	7.9455	0.143	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	TolC_family_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	LIPO	0.623045	Non-Adhesin	ANTIGEN
WP_035684708	COG4625	S	S	POORLY_CHARACTERIZED	Function_unknown	BETA	0	7	6	12	0	1	-	-	-	-	Non Essential	65050.04	6.8781	0.185	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	autotransporter_outer_membrane_beta-barrel_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	SP	0.777432	Adhesin	ANTIGEN
WP_035684710	COG1249	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10250657	25.431	1.67e-29	120	Essential	50875.58	6.0006	0.518	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001025933.2	27.664	4.04e-29	120	Gallus gallus	Host Homologue	dihydrolipoyl_dehydrogenase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.340884	Non-Adhesin	NON-ANTIGEN
WP_035684713	COG0508	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10050441	62.857	1.16e-22	101	Essential	66041.45	4.6317	0.477	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001012919.1	30.986	2.37e-22	101	Gallus gallus	Host Homologue	pyruvate_dehydrogenase_complex_dihydrolipoyllysine-residue_acetyltransferase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.299543	Non-Adhesin	ANTIGEN
WP_035684715	COG2609	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10520405	53.966	0	1003	Essential	99771.97	5.7345	0.504	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_414333.2	31.443	6.09e-10	64.3	Gallus gallus	Host Homologue	pyruvate_dehydrogenase_(acetyl-transferring),_homodimeric_type_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.277044	Non-Adhesin	NON-ANTIGEN
WP_035684716	COG1080	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10430260	25.893	3.4e-25	109	Essential	63717.12	4.4054	0.844	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phosphoenolpyruvate-protein_phosphotransferase_PtsI_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.318449	Non-Adhesin	NON-ANTIGEN
WP_035684717	COG1162	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10620220	33.212	3.17e-44	153	Essential	39735.48	9.208	0.161	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	small_ribosomal_subunit_biogenesis_GTPase_RsgA_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.284114	Non-Adhesin	NON-ANTIGEN
WP_035684723	COG1949	A	A	INFORMATION_STORAGE_AND_PROCESSING	RNA_processing_and_modification	GLOB	1	0	0	0	0	0	DEG10270467	45.055	2.46e-47	153	Essential	21158.39	6.645	0.571	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001265049.1	53.409	5.3e-63	195	Gallus gallus	Host Homologue	oligoribonuclease_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.272072	Non-Adhesin	NON-ANTIGEN
WP_035684725	COG0216	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10230217	32.075	1.03e-43	152	Essential	40601.49	4.6573	0.727	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_004938723.2	36.218	4.54e-54	184	Gallus gallus	Host Homologue	peptide_chain_release_factor_1_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.257046	Non-Adhesin	NON-ANTIGEN
WP_035684727	COG0172	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10590224	39.018	5.36e-73	234	Essential	48050.82	5.1647	0.639	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015155704.1	30.455	5.65e-46	167	Gallus gallus	Host Homologue	serine--tRNA_ligase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.28313	Non-Adhesin	NON-ANTIGEN
