ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_021723933	COG1566	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	TM	1	0	1	0	1	0	DEG10280058	34.921	3.97e-38	140	Essential	43550.06	8.251	0.43	> 8	< 50 kDa	VFG036938(gb|NP_273367)	50.321	1.86e-95	288	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	EmrA/EmrK_family_multidrug_efflux_transporter_periplasmic_adaptor_subunit_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.342235	Non-Adhesin	NON-ANTIGEN
WP_021723966	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11926.28	11.4518	0.967	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.320336	Non-Adhesin	NON-ANTIGEN
WP_021724039	COG0768	DM	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	1	0	1	0	1	0	DEG10050014	77.229	0	1034	Essential	75082.56	9.564	0.147	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	penicillin-binding_protein_2_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.35991	Non-Adhesin	NON-ANTIGEN
WP_021724043	-	-	-	-	-	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	7230.63	9.5342	0.172	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.647131	Non-Adhesin	NON-ANTIGEN
WP_021724056	COG3681	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050309	75.61	3.22e-27	104	Essential	46191.32	5.5899	0.503	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	L-serine_ammonia-lyase,_iron-sulfur-dependent,_subunit_alpha_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.551121	Non-Adhesin	NON-ANTIGEN
WP_021724077	COG3499	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	33339.38	4.4178	0.704	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	phage_tail_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.550625	Non-Adhesin	NON-ANTIGEN
WP_021724219	COG1526	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	31551.13	7.117	0.409	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	formate_dehydrogenase_accessory_sulfurtransferase_FdhD_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.517692	Non-Adhesin	NON-ANTIGEN
WP_021724267	COG5566	KX	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	16462.76	6.101	0.63	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	phage_transcription_regulator_C_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.234118	Non-Adhesin	NON-ANTIGEN
WP_021724283	COG0501	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	TM	3	0	2	0	4	0	DEG10250117	30.888	6.53e-25	100	Essential	31419.5	8.5182	0.262	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	protease_HtpX_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.545252	Non-Adhesin	NON-ANTIGEN
WP_021724292	COG0791	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10310213	59.091	4.9e-42	137	Essential	18786.37	10.348	0.231	> 8	< 50 kDa	VFG000070(gb|NP_464110)	37.273	1.81e-14	67	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	C40_family_peptidase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.710447	Adhesin	NON-ANTIGEN
WP_021724495	COG0792	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14018.87	6.4543	0.476	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YraN_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.401063	Non-Adhesin	ANTIGEN
WP_021724624	COG2980	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10480069	36.709	4.3e-31	110	Essential	18747.71	10.0708	0.351	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	RlpB_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	LIPO	0.508935	Non-Adhesin	NON-ANTIGEN
WP_021724664	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	23718.2	9.5626	0.036	> 8	< 50 kDa	VFG001934(gb|NP_281292)	38.411	1.47e-31	113	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Putative_Cytolethal_distending_toxin_type_IV_subunit_A_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	SP	0.660591	Non-Adhesin	ANTIGEN
WP_021724704	COG3172	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10580266	27.577	2.18e-33	127	Essential	49537.77	8.5066	0.388	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	multifunctional_transcriptional_regulator/nicotinamide-nucleotide_adenylyltransferase/ribosylnicotinamide_kinase_NadR_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.336582	Non-Adhesin	NON-ANTIGEN
WP_021724751	COG1396	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12835.59	5.8346	0.503	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	helix-turn-helix_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.688953	Non-Adhesin	NON-ANTIGEN
WP_021724806	COG0746	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22265.55	6.847	0.406	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	molybdenum_cofactor_guanylyltransferase_MobA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.369129	Non-Adhesin	NON-ANTIGEN
WP_021724815	COG3415	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	34218.54	9.9558	0.311	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.376276	Non-Adhesin	NON-ANTIGEN
WP_026138438	COG1381	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	27383.83	9.4017	0.296	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_repair_protein_RecO_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.270141	Non-Adhesin	NON-ANTIGEN
WP_026138439	COG0818	I	I	METABOLISM	Lipid_transport_and_metabolism	TM	2	0	2	0	3	0	DEG10560182	51.818	2.78e-39	127	Essential	12697.14	8.0584	0.341	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	diacylglycerol_kinase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.401552	Non-Adhesin	NON-ANTIGEN
WP_026138446	COG0548	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10410140	31.97	7.08e-26	102	Essential	27676.29	5.3004	0.598	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	acetylglutamate_kinase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.411118	Non-Adhesin	NON-ANTIGEN
WP_026138451	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	7962.97	4.4454	0.739	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.468644	Non-Adhesin	ANTIGEN
WP_026138463	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	19453.87	4.7199	0.371	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.726118	Adhesin	ANTIGEN
WP_026138468	COG2960	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10510524	37.662	2.32e-10	51.2	Essential	9478.01	6.3422	0.814	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	accessory_factor_UbiK_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.350144	Non-Adhesin	ANTIGEN
WP_026138494	COG3099	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10050530	83.178	6.06e-62	183	Essential	12518.12	3.7756	0.771	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HI1450_family_dsDNA-mimic_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.257398	Non-Adhesin	NON-ANTIGEN
WP_026138499	COG4121	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050553	64.407	4.85e-77	243	Essential	76730.68	7.5381	0.306	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_tRNA_(5-methylaminomethyl-2-thiouridine)(34)-methyltransferase_MnmD/FAD-dependent_5-carboxymethylaminomethyl-2-thiouridine(34)_oxidoreductase_MnmC_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.50713	Non-Adhesin	NON-ANTIGEN
WP_026138510	COG1509	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10430287	47.059	1.62e-85	258	Essential	38596.6	6.7746	0.523	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	EF-P_beta-lysylation_protein_EpmB_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.273863	Non-Adhesin	NON-ANTIGEN
WP_026138554	COG2062	T	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10260051	37.692	8.66e-28	100	Essential	17351.96	6.8528	0.418	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	phosphohistidine_phosphatase_SixA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.569912	Non-Adhesin	NON-ANTIGEN
WP_026138567	COG2964	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10050185	78.44	6.1e-127	357	Essential	24814.39	6.6933	0.505	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.36926	Non-Adhesin	NON-ANTIGEN
WP_026138577	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	11680.47	11.7159	0.287	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	secA_translation_cis-regulator_SecM_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	SP	0.676176	Non-Adhesin	NON-ANTIGEN
WP_026138578	COG4701	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10050327	44.898	3.36e-29	100	Essential	11672.67	10.7459	0.349	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DciA_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.60775	Non-Adhesin	NON-ANTIGEN
WP_026138585	COG0634	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10680330	34.783	1.32e-27	101	Essential	20518.67	4.7744	0.695	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015136863.1	28.161	8.46e-12	62.4	Gallus gallus	Host Homologue	hypoxanthine_phosphoribosyltransferase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.287314	Non-Adhesin	NON-ANTIGEN
WP_026138587	COG0700	S	S	POORLY_CHARACTERIZED	Function_unknown	TM	2	0	2	0	3	0	-	-	-	-	Non Essential	16354.87	9.426	0.157	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YjiG_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.53706	Non-Adhesin	NON-ANTIGEN
WP_026138595	COG0763	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10490021	25.937	5.04e-28	112	Essential	44096.98	7.9161	0.504	< 8	< 50 kDa	VFG000323(gb|NP_207661)	27.586	7.11e-33	123	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	lipid-A-disaccharide_synthase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.2776	Non-Adhesin	NON-ANTIGEN
WP_026138596	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	24800.1	5.6413	0.729	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.576383	Non-Adhesin	NON-ANTIGEN
WP_026138631	COG5004	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8759.1	7.1945	0.221	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	tail_protein_X_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.443095	Non-Adhesin	NON-ANTIGEN
WP_035659482	COG0814	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	6	0	6	0	11	0	DEG10050162	33.086	6.96e-60	199	Essential	45445.77	8.5184	0.225	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	tryptophan_permease_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.503295	Non-Adhesin	NON-ANTIGEN
WP_035659943	COG0240	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10140038	26.769	2.17e-28	111	Essential	36350.83	7.4808	0.278	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025003792.1	27.055	5.58e-24	100	Gallus gallus	Host Homologue	NAD(P)H-dependent_glycerol-3-phosphate_dehydrogenase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.401996	Non-Adhesin	NON-ANTIGEN
WP_035660202	COG1974	KT	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10270490	31.313	3.66e-28	105	Essential	23535.06	4.908	0.731	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	transcriptional_repressor_LexA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.278963	Non-Adhesin	NON-ANTIGEN
WP_035684541	COG1778	MR	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10080321	39.744	1.09e-35	122	Essential	19704.6	4.5666	0.748	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_416429.1	28.481	1.29e-14	72	Gallus gallus	Host Homologue	HAD_family_hydrolase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.426297	Non-Adhesin	NON-ANTIGEN
WP_035684656	COG4453	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11037.62	6.4821	0.786	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF1778_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.330246	Non-Adhesin	NON-ANTIGEN
WP_035684710	COG1249	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10250657	25.431	1.67e-29	120	Essential	50875.58	6.0006	0.518	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	NP_001025933.2	27.664	4.04e-29	120	Gallus gallus	Host Homologue	dihydrolipoyl_dehydrogenase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.340884	Non-Adhesin	NON-ANTIGEN
WP_035684733	COG2834	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10290214	35.122	1.49e-35	123	Essential	23332.68	9.8385	0.183	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	outer_membrane_lipoprotein_chaperone_LolA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.547345	Non-Adhesin	NON-ANTIGEN
WP_035684962	COG0670	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	4	0	4	0	7	0	DEG10030274	38.565	2.2e-40	137	Essential	24001.48	7.9997	0.222	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Bax_inhibitor-1/YccA_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.4739	Non-Adhesin	NON-ANTIGEN
WP_035685004	COG2431	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	5	0	6	0	10	0	DEG10230117	33.505	8.94e-23	92.8	Essential	33142.94	9.9039	0.118	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	lysine_exporter_LysO_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.520246	Non-Adhesin	NON-ANTIGEN
WP_035685007	COG1528	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10560730	59.259	1.65e-70	209	Essential	18859.37	4.4348	0.912	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_990417.1	31.967	1.94e-08	52.4	Gallus gallus	Host Homologue	non-heme_ferritin_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.632758	Non-Adhesin	NON-ANTIGEN
WP_035685012	COG3107	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10050605	54.593	0	630	Essential	64943.59	6.0653	0.288	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	penicillin-binding_protein_activator_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	LIPO	0.500118	Non-Adhesin	NON-ANTIGEN
WP_035685017	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	6626.62	9.8398	0.19	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.841419	Adhesin	ANTIGEN
WP_035685032	COG0718	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10030224	80.734	1.33e-63	188	Essential	12043.92	4.7146	0.637	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_YbaB/EbfC_family_nucleoid-associated_protein_[Pasteurellaceae]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.427938	Non-Adhesin	ANTIGEN
WP_035685093	COG0616	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	TM	1	0	1	0	1	0	DEG10200118	29.701	5.72e-50	182	Essential	69717.98	5.4695	0.425	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	signal_peptide_peptidase_SppA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.32876	Non-Adhesin	NON-ANTIGEN
WP_035685096	COG0778	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10180302	42.935	6.65e-49	156	Essential	20621.13	8.6801	0.427	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	NAD(P)H_nitroreductase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.402215	Non-Adhesin	NON-ANTIGEN
WP_035685099	COG0583	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10360011	27.273	2.35e-25	102	Essential	33091.77	7.0792	0.338	< 8	< 50 kDa	VFG044083(gb|NP_250948)	27.852	3.29e-30	113	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	LysR_family_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.302544	Non-Adhesin	NON-ANTIGEN
